task_id,asset_id,asset_type,corridor_id,location_km,equipment_type,defect_or_task,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,power_isolation_required,possession_required,status
TDMS003872,AST008844,Catenary,C00054,8.2,Catenary Wire,Catenary sag,Critical,3,4,4,2025-05-21,2025-05-24,0,280,3,Corrective,Yes,Yes,Completed
TDMS003873,AST009856,Transformer,C00093,68.7,Traction Transformer,Transformer inspection,Medium,3,3,2,2025-03-28,2025-04-16,0,186,4,Inspection,No,Yes,Completed
TDMS003874,AST010768,Pantograph Interaction Zone,C00084,47.8,Pantograph Interaction Zone,OHE wear,High,5,4,3,2025-05-23,2025-06-01,0,175,2,Corrective,Yes,No,Completed
TDMS003875,AST010969,Feeder,C00021,67.1,Feeder Line,Feeder fault,Low,4,2,2,2025-06-11,2025-07-29,0,177,4,Preventive,Yes,Yes,Scheduled
TDMS003876,AST008734,Mast,C00002,55.1,OHE Mast,Mast defect,Critical,5,4,1,2025-06-16,2025-06-19,12,112,3,Corrective,No,No,Open
TDMS003877,AST011478,Jumper,C00030,89.5,Jumper Wire,Loose jumper,Low,3,2,1,2025-03-30,2025-05-13,49,50,3,Preventive,Yes,Yes,Scheduled
TDMS003878,AST009076,Mast,C00067,99.3,OHE Mast,Mast defect,High,2,4,1,2025-06-17,2025-06-27,4,70,2,Corrective,No,Yes,Scheduled
TDMS003879,AST009896,Insulator,C00098,1.9,Insulator,Insulator defect,Low,1,1,3,2025-06-15,2025-08-01,0,78,3,Preventive,Yes,No,Open
TDMS003880,AST009191,Pantograph Interaction Zone,C00092,7.7,Pantograph Interaction Zone,OHE wear,Low,1,1,2,2025-05-28,2025-07-09,0,132,4,Preventive,Yes,Yes,In Progress
TDMS003881,AST009613,Section Insulator,C00012,21.9,Section Insulator,Section insulator wear,Low,2,2,1,2025-06-22,2025-08-04,0,46,4,Preventive,Yes,Yes,In Progress
TDMS003882,AST009350,Pantograph Interaction Zone,C00095,35.1,Pantograph Interaction Zone,OHE wear,Medium,1,1,2,2025-03-22,2025-04-16,76,95,2,Preventive,Yes,Yes,Deferred
TDMS003883,AST009684,Mast,C00035,27.1,OHE Mast,Mast defect,Medium,3,3,3,2025-06-25,2025-07-14,0,143,4,Preventive,No,Yes,Open
TDMS003884,AST009548,Mast,C00050,58.7,OHE Mast,Mast defect,Critical,2,4,3,2025-06-22,2025-06-25,6,180,2,Corrective,No,Yes,Open
TDMS003885,AST010765,Transformer,C00084,297.3,Traction Transformer,Transformer inspection,Medium,5,3,2,2025-05-18,2025-06-07,24,252,2,Inspection,Yes,Yes,Open
TDMS003886,AST009433,Mast,C00048,6.8,OHE Mast,Mast defect,Medium,3,3,3,2025-06-26,2025-07-11,0,131,4,Preventive,No,Yes,Completed
TDMS003887,AST008658,Catenary,C00085,153.8,Catenary Wire,Catenary sag,High,4,3,4,2025-06-20,2025-06-30,1,254,5,Corrective,Yes,Yes,In Progress
TDMS003888,AST008643,Jumper,C00056,25.2,Jumper Wire,Loose jumper,High,4,4,2,2025-06-19,2025-06-28,3,95,3,Corrective,Yes,Yes,Scheduled
TDMS003889,AST010836,Feeder,C00077,29.8,Feeder Line,Feeder fault,High,4,3,3,2025-04-11,2025-04-20,72,143,3,Corrective,Yes,Yes,Deferred
TDMS003890,AST011254,Jumper,C00076,22.4,Jumper Wire,Loose jumper,High,3,4,2,2025-06-04,2025-06-12,19,59,3,Corrective,No,Yes,In Progress
TDMS003891,AST011589,Feeder,C00078,34.0,Feeder Line,Feeder fault,Low,1,2,3,2025-06-26,2025-08-04,0,141,3,Preventive,Yes,No,In Progress
TDMS003892,AST011310,Section Insulator,C00100,2.7,Section Insulator,Section insulator wear,Critical,4,5,3,2025-06-19,2025-06-21,10,196,3,Corrective,Yes,No,Scheduled
TDMS003893,AST011377,Pantograph Interaction Zone,C00083,51.8,Pantograph Interaction Zone,OHE wear,High,2,4,4,2025-06-24,2025-07-02,0,168,2,Corrective,Yes,Yes,Open
TDMS003894,AST011306,Jumper,C00073,96.0,Jumper Wire,Loose jumper,Low,2,2,2,2025-06-23,2025-08-04,0,63,2,Preventive,No,Yes,Open
TDMS003895,AST011645,Insulator,C00072,65.2,Insulator,Insulator defect,High,4,4,2,2025-06-09,2025-06-20,0,144,3,Corrective,Yes,Yes,Completed
TDMS003896,AST011899,Insulator,C00064,66.7,Insulator,Insulator defect,Critical,3,4,4,2025-03-08,2025-03-10,113,83,3,Corrective,Yes,Yes,Open
TDMS003897,AST011448,Insulator,C00016,11.7,Insulator,Insulator defect,Medium,4,2,4,2025-06-28,2025-07-13,0,138,4,Preventive,No,Yes,Open
TDMS003898,AST011688,Insulator,C00036,34.8,Insulator,Insulator defect,High,3,3,3,2025-06-21,2025-07-03,0,82,2,Corrective,Yes,Yes,Completed
TDMS003899,AST010890,Pantograph Interaction Zone,C00034,29.1,Pantograph Interaction Zone,OHE wear,Medium,3,3,3,2025-04-20,2025-05-17,45,271,6,Preventive,Yes,Yes,Scheduled
TDMS003900,AST010043,Transformer,C00048,85.4,Traction Transformer,Transformer inspection,Low,1,2,1,2025-06-02,2025-07-11,0,201,4,Inspection,Yes,No,Scheduled
TDMS003901,AST009731,Transformer,C00013,12.7,Traction Transformer,Transformer inspection,Medium,2,3,1,2025-06-18,2025-07-10,0,206,3,Inspection,Yes,Yes,Completed
TDMS003902,AST011813,Jumper,C00065,5.8,Jumper Wire,Loose jumper,Medium,2,3,1,2025-06-24,2025-07-07,0,58,3,Preventive,Yes,Yes,Open
TDMS003903,AST010225,Transformer,C00094,177.9,Traction Transformer,Transformer inspection,Critical,4,4,4,2025-04-11,2025-04-12,80,243,5,Inspection,Yes,Yes,Open
TDMS003904,AST008777,Section Insulator,C00022,86.5,Section Insulator,Section insulator wear,Low,3,2,2,2025-05-20,2025-06-18,13,76,3,Preventive,Yes,No,In Progress
TDMS003905,AST008933,Transformer,C00063,11.1,Traction Transformer,Transformer inspection,Low,2,2,1,2025-05-20,2025-06-30,0,280,4,Inspection,Yes,Yes,Completed
TDMS003906,AST011374,Pantograph Interaction Zone,C00084,94.2,Pantograph Interaction Zone,OHE wear,High,3,5,2,2025-03-22,2025-04-01,0,218,3,Corrective,Yes,Yes,Completed
TDMS003907,AST010539,Mast,C00013,29.0,OHE Mast,Mast defect,Medium,3,2,1,2025-05-29,2025-06-21,10,207,2,Preventive,No,Yes,Open
TDMS003908,AST010732,Catenary,C00002,14.0,Catenary Wire,Catenary sag,High,2,4,3,2025-06-22,2025-07-01,0,73,2,Corrective,No,Yes,Open
TDMS003909,AST010981,Catenary,C00083,24.8,Catenary Wire,Catenary sag,Low,3,2,1,2025-06-19,2025-07-28,0,215,3,Preventive,Yes,No,Open
TDMS003910,AST010616,Mast,C00040,85.8,OHE Mast,Mast defect,Low,4,1,3,2025-06-18,2025-07-22,0,67,3,Preventive,No,Yes,Open
TDMS003911,AST009373,Pantograph Interaction Zone,C00016,29.3,Pantograph Interaction Zone,OHE wear,Medium,3,2,2,2025-06-28,2025-07-22,0,155,4,Preventive,Yes,Yes,Completed
TDMS003912,AST010297,Pantograph Interaction Zone,C00096,26.2,Pantograph Interaction Zone,OHE wear,Low,2,2,2,2025-06-16,2025-07-23,0,154,4,Preventive,Yes,Yes,Open
TDMS003913,AST009812,Jumper,C00071,8.3,Jumper Wire,Loose jumper,High,2,4,3,2025-06-29,2025-07-08,0,151,5,Corrective,Yes,Yes,In Progress
TDMS003914,AST010468,Jumper,C00089,86.2,Jumper Wire,Loose jumper,Low,1,1,1,2025-04-12,2025-05-26,36,93,3,Preventive,Yes,Yes,Open
TDMS003915,AST008773,Section Insulator,C00072,68.4,Section Insulator,Section insulator wear,Low,4,2,2,2025-06-12,2025-07-17,0,130,2,Preventive,No,Yes,Deferred
TDMS003916,AST009769,Feeder,C00041,9.1,Feeder Line,Feeder fault,High,4,3,2,2025-05-31,2025-06-09,22,254,3,Corrective,Yes,Yes,In Progress
TDMS003917,AST010045,Feeder,C00015,114.4,Feeder Line,Feeder fault,Low,2,2,2,2025-06-05,2025-07-11,0,76,3,Preventive,Yes,Yes,Scheduled
TDMS003918,AST010024,Section Insulator,C00085,230.2,Section Insulator,Section insulator wear,Low,2,1,1,2025-06-28,2025-07-29,0,102,4,Preventive,Yes,Yes,Completed
TDMS003919,AST010919,Insulator,C00006,14.6,Insulator,Insulator defect,Medium,1,1,1,2025-06-25,2025-07-16,0,72,3,Preventive,Yes,Yes,Open
TDMS003920,AST010195,Catenary,C00006,4.6,Catenary Wire,Catenary sag,Low,1,2,2,2025-03-09,2025-04-18,0,238,4,Preventive,Yes,Yes,Completed
TDMS003921,AST010650,Feeder,C00003,72.6,Feeder Line,Feeder fault,Medium,4,3,2,2025-06-18,2025-07-14,0,131,4,Preventive,Yes,Yes,Open
TDMS003922,AST009080,Section Insulator,C00048,105.3,Section Insulator,Section insulator wear,Low,2,2,1,2025-05-14,2025-06-20,11,85,4,Preventive,Yes,Yes,In Progress
TDMS003923,AST009983,Section Insulator,C00017,4.5,Section Insulator,Section insulator wear,Medium,3,3,1,2025-06-18,2025-07-06,0,59,2,Preventive,Yes,Yes,Open
TDMS003924,AST011269,Transformer,C00004,12.1,Traction Transformer,Transformer inspection,High,2,4,2,2025-06-30,2025-07-08,0,250,5,Inspection,Yes,Yes,Open
TDMS003925,AST009716,Jumper,C00041,33.8,Jumper Wire,Loose jumper,Low,2,2,2,2025-05-28,2025-07-14,0,80,2,Preventive,Yes,Yes,Open
TDMS003926,AST009606,Pantograph Interaction Zone,C00067,48.2,Pantograph Interaction Zone,OHE wear,High,3,5,3,2025-06-30,2025-07-12,0,144,3,Corrective,Yes,Yes,Scheduled
TDMS003927,AST008946,Feeder,C00035,43.6,Feeder Line,Feeder fault,High,2,3,2,2025-05-17,2025-05-27,0,193,5,Corrective,No,Yes,Completed
TDMS003928,AST009399,Jumper,C00035,82.8,Jumper Wire,Loose jumper,Low,2,1,3,2025-06-12,2025-08-02,0,138,4,Preventive,Yes,Yes,In Progress
TDMS003929,AST011487,Pantograph Interaction Zone,C00096,82.4,Pantograph Interaction Zone,OHE wear,High,3,4,5,2025-06-23,2025-07-05,0,244,5,Corrective,Yes,Yes,Completed
TDMS003930,AST009102,Jumper,C00081,65.6,Jumper Wire,Loose jumper,Low,3,1,2,2025-03-18,2025-04-26,66,83,3,Preventive,Yes,No,Scheduled
TDMS003931,AST009560,Jumper,C00020,68.0,Jumper Wire,Loose jumper,High,5,3,2,2025-06-26,2025-07-09,0,60,3,Corrective,Yes,Yes,Completed
TDMS003932,AST011415,Feeder,C00073,41.0,Feeder Line,Feeder fault,Low,2,2,3,2025-06-15,2025-07-28,0,161,2,Preventive,Yes,No,Open
TDMS003933,AST008816,Pantograph Interaction Zone,C00095,68.1,Pantograph Interaction Zone,OHE wear,Low,4,2,4,2025-05-01,2025-06-10,0,128,2,Preventive,No,Yes,Completed
TDMS003934,AST010829,Mast,C00062,30.0,OHE Mast,Mast defect,Low,3,2,2,2025-06-07,2025-07-20,0,139,4,Preventive,Yes,Yes,Completed
TDMS003935,AST011685,Feeder,C00047,32.8,Feeder Line,Feeder fault,Medium,2,3,1,2025-06-27,2025-07-20,0,150,3,Preventive,Yes,Yes,In Progress
TDMS003936,AST010316,Pantograph Interaction Zone,C00091,61.2,Pantograph Interaction Zone,OHE wear,Medium,2,3,2,2025-06-14,2025-07-07,0,229,4,Preventive,Yes,Yes,Scheduled
TDMS003937,AST010740,Feeder,C00080,19.7,Feeder Line,Feeder fault,Critical,5,4,2,2025-05-29,2025-06-02,0,109,3,Corrective,Yes,Yes,Completed
TDMS003938,AST011249,Feeder,C00066,17.6,Feeder Line,Feeder fault,Low,2,2,1,2025-06-03,2025-07-17,0,143,2,Preventive,Yes,Yes,Deferred
TDMS003939,AST011450,Pantograph Interaction Zone,C00033,11.0,Pantograph Interaction Zone,OHE wear,High,3,4,2,2025-05-22,2025-05-29,33,141,2,Corrective,Yes,Yes,Deferred
TDMS003940,AST009828,Catenary,C00035,90.3,Catenary Wire,Catenary sag,Low,3,3,2,2025-04-15,2025-05-25,37,166,4,Preventive,No,Yes,Open
TDMS003941,AST010006,OHE,C00043,4.0,Overhead Equipment,OHE wear,Medium,4,3,1,2025-06-29,2025-07-12,0,188,4,Preventive,No,Yes,Scheduled
TDMS003942,AST009067,Section Insulator,C00099,1.4,Section Insulator,Section insulator wear,Low,2,2,2,2025-06-19,2025-08-01,0,48,4,Preventive,Yes,Yes,Completed
TDMS003943,AST010296,Pantograph Interaction Zone,C00038,153.3,Pantograph Interaction Zone,OHE wear,High,4,5,2,2025-06-18,2025-06-29,2,162,5,Corrective,Yes,Yes,Open
TDMS003944,AST011254,Jumper,C00076,22.4,Jumper Wire,Loose jumper,Medium,1,3,2,2025-06-09,2025-07-01,0,76,3,Preventive,Yes,Yes,Open
TDMS003945,AST009966,Transformer,C00098,1.3,Traction Transformer,Transformer inspection,Low,2,1,2,2025-06-18,2025-07-30,0,236,4,Inspection,Yes,Yes,Open
TDMS003946,AST009065,OHE,C00043,6.7,Overhead Equipment,OHE wear,Critical,5,4,3,2025-03-07,2025-03-09,114,260,4,Corrective,Yes,No,In Progress
TDMS003947,AST009230,Mast,C00040,2.5,OHE Mast,Mast defect,Low,1,1,2,2025-06-26,2025-08-02,0,67,1,Preventive,No,Yes,Open
TDMS003948,AST010888,Catenary,C00037,54.7,Catenary Wire,Catenary sag,Medium,3,3,2,2025-06-01,2025-06-22,9,176,3,Preventive,Yes,Yes,Open
TDMS003949,AST008673,Section Insulator,C00027,113.7,Section Insulator,Section insulator wear,Medium,4,3,2,2025-03-08,2025-04-01,91,108,3,Preventive,Yes,Yes,Deferred
TDMS003950,AST010604,Transformer,C00099,2.7,Traction Transformer,Transformer inspection,High,4,4,4,2025-06-16,2025-06-25,6,290,5,Inspection,Yes,No,In Progress
TDMS003951,AST011295,Transformer,C00073,56.0,Traction Transformer,Transformer inspection,Medium,3,2,2,2025-04-17,2025-05-06,56,176,5,Inspection,Yes,Yes,Scheduled
TDMS003952,AST010846,Catenary,C00055,99.6,Catenary Wire,Catenary sag,Low,3,2,1,2025-05-30,2025-07-08,0,172,4,Preventive,Yes,Yes,Open
TDMS003953,AST009283,Transformer,C00088,62.4,Traction Transformer,Transformer inspection,Medium,3,2,3,2025-06-17,2025-07-05,0,201,3,Inspection,Yes,Yes,In Progress
TDMS003954,AST009468,OHE,C00087,104.4,Overhead Equipment,OHE wear,Critical,3,4,3,2025-06-24,2025-06-27,4,256,5,Corrective,Yes,Yes,Scheduled
TDMS003955,AST008899,Jumper,C00093,68.7,Jumper Wire,Loose jumper,Critical,3,5,4,2025-05-25,2025-05-27,35,121,3,Corrective,Yes,Yes,Open
TDMS003956,AST011337,OHE,C00003,3.5,Overhead Equipment,Preventive OHE maintenance,Low,3,2,1,2025-06-20,2025-07-29,0,124,3,Preventive,Yes,No,Open
TDMS003957,AST011632,Pantograph Interaction Zone,C00042,24.3,Pantograph Interaction Zone,OHE wear,High,3,5,3,2025-06-19,2025-06-29,2,119,4,Corrective,Yes,No,Open
TDMS003958,AST011609,Jumper,C00070,11.5,Jumper Wire,Loose jumper,Medium,2,3,2,2025-06-25,2025-07-19,0,131,4,Preventive,Yes,Yes,Open
TDMS003959,AST009283,Transformer,C00088,62.4,Traction Transformer,Transformer inspection,Medium,4,2,1,2025-06-14,2025-07-02,0,219,3,Inspection,Yes,Yes,Scheduled
TDMS003960,AST009834,Section Insulator,C00009,88.9,Section Insulator,Section insulator wear,Medium,3,2,2,2025-06-28,2025-07-13,0,62,3,Preventive,Yes,Yes,Open
TDMS003961,AST011454,OHE,C00019,152.3,Overhead Equipment,Preventive OHE maintenance,Medium,3,4,3,2025-06-28,2025-07-19,0,102,4,Preventive,Yes,Yes,Scheduled
TDMS003962,AST010631,Section Insulator,C00061,41.8,Section Insulator,Section insulator wear,High,2,4,2,2025-03-29,2025-04-09,83,52,3,Corrective,Yes,Yes,Open
TDMS003963,AST011547,Mast,C00070,2.3,OHE Mast,Mast defect,Low,2,3,3,2025-05-19,2025-07-05,0,190,4,Preventive,No,Yes,Open
TDMS003964,AST010685,Transformer,C00007,156.1,Traction Transformer,Transformer inspection,Low,3,2,1,2025-06-11,2025-07-17,0,190,4,Inspection,Yes,No,Completed
TDMS003965,AST010458,Insulator,C00043,10.4,Insulator,Insulator defect,Medium,1,2,2,2025-06-20,2025-07-05,0,87,5,Preventive,Yes,Yes,Deferred
TDMS003966,AST010243,Section Insulator,C00090,30.6,Section Insulator,Section insulator wear,Medium,2,3,2,2025-06-08,2025-06-27,4,84,4,Preventive,Yes,Yes,Open
TDMS003967,AST011414,Catenary,C00061,28.0,Catenary Wire,Catenary sag,Medium,2,2,2,2025-06-26,2025-07-21,0,172,5,Preventive,Yes,Yes,Completed
TDMS003968,AST010034,OHE,C00073,138.2,Overhead Equipment,OHE wear,Low,3,3,2,2025-03-05,2025-04-16,0,121,5,Preventive,Yes,No,Completed
TDMS003969,AST011677,Pantograph Interaction Zone,C00054,22.9,Pantograph Interaction Zone,OHE wear,High,3,3,2,2025-03-26,2025-04-03,0,176,2,Corrective,Yes,Yes,Completed
TDMS003970,AST009620,Insulator,C00040,5.7,Insulator,Insulator defect,Low,3,2,2,2025-05-22,2025-07-01,0,105,4,Preventive,Yes,Yes,In Progress
TDMS003971,AST011549,Section Insulator,C00041,23.5,Section Insulator,Section insulator wear,High,3,4,3,2025-05-25,2025-05-31,31,55,3,Corrective,Yes,Yes,Scheduled
TDMS003972,AST010709,OHE,C00040,76.5,Overhead Equipment,Preventive OHE maintenance,Critical,5,4,5,2025-04-29,2025-05-03,59,137,2,Preventive,No,Yes,Scheduled
TDMS003973,AST009505,Insulator,C00095,77.9,Insulator,Insulator defect,Low,3,2,1,2025-05-17,2025-07-09,0,105,3,Preventive,Yes,Yes,Completed
TDMS003974,AST008705,Section Insulator,C00035,19.9,Section Insulator,Section insulator wear,Low,3,2,2,2025-06-24,2025-08-09,0,77,3,Preventive,Yes,Yes,Completed
TDMS003975,AST009676,Section Insulator,C00096,61.0,Section Insulator,Section insulator wear,Low,1,2,2,2025-06-16,2025-07-15,0,66,2,Preventive,Yes,Yes,Open
TDMS003976,AST011742,Section Insulator,C00037,89.1,Section Insulator,Section insulator wear,Medium,4,3,2,2025-06-13,2025-07-05,0,113,1,Preventive,Yes,Yes,Completed
TDMS003977,AST010163,Pantograph Interaction Zone,C00056,19.5,Pantograph Interaction Zone,OHE wear,Critical,4,5,2,2025-06-02,2025-06-07,0,284,6,Corrective,Yes,Yes,Completed
TDMS003978,AST010167,Section Insulator,C00096,52.0,Section Insulator,Section insulator wear,Medium,3,3,2,2025-06-28,2025-07-21,0,89,4,Preventive,Yes,Yes,Open
TDMS003979,AST010079,Section Insulator,C00004,18.2,Section Insulator,Section insulator wear,Medium,4,3,2,2025-06-05,2025-06-22,9,116,2,Preventive,Yes,Yes,Deferred
TDMS003980,AST010960,Jumper,C00083,45.6,Jumper Wire,Loose jumper,Medium,3,4,2,2025-06-09,2025-06-29,2,93,3,Preventive,Yes,Yes,Scheduled
TDMS003981,AST009870,Catenary,C00023,30.0,Catenary Wire,Catenary sag,Low,4,2,1,2025-04-23,2025-06-11,0,168,3,Preventive,No,Yes,Completed
TDMS003982,AST010425,Insulator,C00071,22.6,Insulator,Insulator defect,Medium,4,1,3,2025-06-30,2025-07-17,0,59,2,Preventive,Yes,Yes,Deferred
TDMS003983,AST010026,Catenary,C00055,106.0,Catenary Wire,Catenary sag,Low,3,1,1,2025-06-18,2025-07-22,0,156,3,Preventive,Yes,Yes,Open
TDMS003984,AST011664,Jumper,C00074,13.3,Jumper Wire,Loose jumper,High,3,5,3,2025-05-30,2025-06-09,22,69,1,Corrective,No,Yes,In Progress
TDMS003985,AST011174,Mast,C00034,18.4,OHE Mast,Mast defect,Medium,3,3,2,2025-06-27,2025-07-20,0,232,4,Preventive,No,No,Open
TDMS003986,AST010436,Mast,C00027,75.6,OHE Mast,Mast defect,High,4,2,3,2025-05-27,2025-06-08,23,178,4,Corrective,Yes,No,Open
TDMS003987,AST009724,Catenary,C00071,1.7,Catenary Wire,Catenary sag,Critical,5,5,4,2025-04-17,2025-04-21,71,184,4,Corrective,No,Yes,Scheduled
TDMS003988,AST010273,OHE,C00037,17.0,Overhead Equipment,Preventive OHE maintenance,Medium,4,3,3,2025-04-11,2025-04-26,0,64,2,Preventive,Yes,No,Completed
TDMS003989,AST008683,Jumper,C00009,21.3,Jumper Wire,Loose jumper,Low,4,1,2,2025-06-14,2025-07-26,0,68,4,Preventive,No,Yes,Open
TDMS003990,AST009327,Jumper,C00030,92.9,Jumper Wire,Loose jumper,Medium,4,3,2,2025-06-30,2025-07-23,0,69,4,Preventive,Yes,Yes,Deferred
TDMS003991,AST009882,Transformer,C00068,120.6,Traction Transformer,Transformer inspection,Medium,1,3,1,2025-06-21,2025-07-04,0,190,3,Inspection,No,Yes,In Progress
TDMS003992,AST011409,OHE,C00057,25.8,Overhead Equipment,OHE wear,High,4,4,4,2025-06-05,2025-06-15,16,200,4,Corrective,Yes,Yes,Open
TDMS003993,AST011787,Catenary,C00082,115.0,Catenary Wire,Catenary sag,High,5,3,4,2025-06-19,2025-06-25,6,252,4,Corrective,Yes,No,Scheduled
TDMS003994,AST009956,Insulator,C00002,111.8,Insulator,Insulator defect,Low,2,1,2,2025-05-17,2025-06-29,2,95,3,Preventive,Yes,Yes,Open
TDMS003995,AST008935,Mast,C00044,15.2,OHE Mast,Mast defect,Medium,2,3,2,2025-03-28,2025-04-16,0,156,2,Preventive,No,Yes,Completed
TDMS003996,AST010668,Transformer,C00047,30.5,Traction Transformer,Transformer inspection,Medium,3,3,2,2025-03-14,2025-04-02,90,259,6,Inspection,No,Yes,In Progress
TDMS003997,AST011520,Catenary,C00092,83.8,Catenary Wire,Catenary sag,High,4,4,2,2025-06-06,2025-06-15,0,253,4,Corrective,Yes,Yes,Completed
TDMS003998,AST009873,Feeder,C00084,77.4,Feeder Line,Feeder fault,High,3,5,2,2025-04-07,2025-04-18,74,145,4,Corrective,Yes,Yes,Open
TDMS003999,AST011973,Jumper,C00088,25.8,Jumper Wire,Loose jumper,Low,2,2,4,2025-06-25,2025-07-30,0,129,3,Preventive,Yes,Yes,Completed
TDMS004000,AST009183,Jumper,C00069,77.4,Jumper Wire,Loose jumper,Medium,2,2,2,2025-05-22,2025-06-08,23,46,1,Preventive,Yes,Yes,Open
TDMS004001,AST010840,Transformer,C00088,56.3,Traction Transformer,Transformer inspection,Medium,4,2,2,2025-04-11,2025-04-27,65,160,5,Inspection,Yes,Yes,Open
TDMS004002,AST009309,Insulator,C00010,70.7,Insulator,Insulator defect,Low,2,2,1,2025-05-25,2025-07-11,0,54,2,Preventive,Yes,Yes,Completed
TDMS004003,AST009598,Transformer,C00015,27.1,Traction Transformer,Transformer inspection,High,4,2,4,2025-06-22,2025-07-02,0,262,5,Inspection,Yes,Yes,Open
TDMS004004,AST011427,Transformer,C00039,10.5,Traction Transformer,Transformer inspection,Medium,1,3,2,2025-05-29,2025-06-22,9,235,4,Inspection,Yes,Yes,Deferred
TDMS004005,AST010889,Insulator,C00083,36.2,Insulator,Insulator defect,High,5,4,2,2025-05-31,2025-06-09,0,99,3,Corrective,Yes,Yes,Completed
TDMS004006,AST008934,Insulator,C00039,14.2,Insulator,Insulator defect,High,4,4,2,2025-06-13,2025-06-20,11,96,4,Corrective,Yes,Yes,Open
TDMS004007,AST011362,Insulator,C00082,73.5,Insulator,Insulator defect,Critical,4,4,3,2025-06-27,2025-07-02,0,66,3,Corrective,Yes,Yes,Scheduled
TDMS004008,AST011806,Mast,C00055,95.2,OHE Mast,Mast defect,Critical,4,4,3,2025-05-30,2025-06-03,0,179,5,Corrective,Yes,Yes,Completed
TDMS004009,AST011846,Transformer,C00041,3.6,Traction Transformer,Transformer inspection,Low,3,2,2,2025-06-04,2025-07-10,0,205,2,Inspection,Yes,Yes,Scheduled
TDMS004010,AST011269,Transformer,C00004,12.1,Traction Transformer,Transformer inspection,Medium,3,2,3,2025-05-27,2025-06-15,16,179,5,Inspection,Yes,Yes,Open
TDMS004011,AST009366,Pantograph Interaction Zone,C00072,75.8,Pantograph Interaction Zone,OHE wear,Low,3,2,2,2025-06-22,2025-07-31,0,129,2,Preventive,Yes,Yes,Deferred
TDMS004012,AST010907,Transformer,C00086,95.1,Traction Transformer,Transformer inspection,High,3,3,2,2025-05-27,2025-06-08,23,297,5,Inspection,Yes,Yes,Scheduled
TDMS004013,AST009540,Pantograph Interaction Zone,C00100,1.6,Pantograph Interaction Zone,OHE wear,Medium,3,3,2,2025-04-18,2025-05-07,55,179,3,Preventive,Yes,Yes,Scheduled
TDMS004014,AST010095,Mast,C00098,1.4,OHE Mast,Mast defect,Low,2,1,1,2025-06-10,2025-07-10,0,67,3,Preventive,No,Yes,Scheduled
TDMS004015,AST009225,OHE,C00099,6.3,Overhead Equipment,OHE wear,Medium,3,3,1,2025-05-28,2025-06-20,0,169,4,Preventive,Yes,Yes,Completed
TDMS004016,AST011629,Insulator,C00018,86.0,Insulator,Insulator defect,Medium,3,2,2,2025-06-29,2025-07-25,0,88,2,Preventive,Yes,Yes,Open
TDMS004017,AST011601,Jumper,C00081,4.5,Jumper Wire,Loose jumper,Medium,2,2,3,2025-06-27,2025-07-21,0,77,3,Preventive,Yes,Yes,Scheduled
TDMS004018,AST009685,Pantograph Interaction Zone,C00024,31.3,Pantograph Interaction Zone,OHE wear,Medium,3,3,3,2025-05-09,2025-06-02,29,146,3,Preventive,No,Yes,In Progress
TDMS004019,AST009107,OHE,C00093,16.2,Overhead Equipment,Preventive OHE maintenance,Low,1,2,1,2025-03-12,2025-04-27,0,105,6,Preventive,Yes,No,Completed
TDMS004020,AST011800,Transformer,C00043,4.6,Traction Transformer,Transformer inspection,Critical,4,5,4,2025-06-20,2025-06-24,0,219,3,Inspection,Yes,Yes,Completed
TDMS004021,AST009234,OHE,C00041,24.3,Overhead Equipment,Preventive OHE maintenance,Medium,3,3,4,2025-06-29,2025-07-23,0,96,3,Preventive,Yes,Yes,Open
TDMS004022,AST010096,Transformer,C00032,1.6,Traction Transformer,Transformer inspection,Medium,4,3,1,2025-06-04,2025-06-27,4,257,3,Inspection,Yes,Yes,Open
