task_id,department,asset_id,asset_type,corridor_id,location_km,defect_or_task,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,overdue_days,estimated_duration_min,required_team_size,possession_required,maintenance_type,status,urgency_score,risk_score,asset_downtime_risk,maintenance_priority_score
TDMS001260,Traction Distribution,AST011806,Mast,C00055,95.2,Mast defect,High,4,4,2,0,95,3,Yes,Corrective,Completed,25.0,74.8,40,47.3
TDMS001261,Traction Distribution,AST009479,Jumper,C00067,3.2,Loose jumper,Low,3,3,2,0,45,4,Yes,Preventive,Completed,5.0,45.8,36,34.5
TDMS001262,Traction Distribution,AST011531,OHE,C00086,170.5,OHE wear,Medium,2,4,2,78,145,4,No,Preventive,Open,100.0,65.0,38,62.4
TDMS001263,Traction Distribution,AST009934,Feeder,C00055,14.2,Feeder fault,High,3,5,1,14,201,6,Yes,Corrective,Open,46.0,88.8,28,52.0
TDMS001264,Traction Distribution,AST008891,Pantograph Interaction Zone,C00006,0.3,OHE wear,Low,2,2,2,0,220,4,Yes,Preventive,Open,5.0,31.8,48,31.5
TDMS001265,Traction Distribution,AST008791,Feeder,C00009,92.8,Feeder fault,Low,2,2,1,0,143,2,Yes,Preventive,Scheduled,5.0,31.8,36,24.9
TDMS001266,Traction Distribution,AST009697,Catenary,C00045,177.1,Catenary sag,Medium,3,3,1,4,240,4,Yes,Preventive,Open,18.0,51.0,44,36.5
TDMS001267,Traction Distribution,AST010037,OHE,C00046,10.3,OHE wear,Critical,4,4,4,4,242,3,Yes,Corrective,Open,46.0,86.0,64,65.1
TDMS001268,Traction Distribution,AST009995,Catenary,C00019,12.7,Catenary sag,Critical,5,5,4,0,239,3,Yes,Corrective,Open,40.0,100.0,64,69.2
TDMS001269,Traction Distribution,AST010243,Section Insulator,C00090,30.6,Section insulator wear,Critical,5,5,4,0,146,3,Yes,Corrective,Completed,40.0,100.0,46,65.0
TDMS001270,Traction Distribution,AST010854,Insulator,C00048,81.0,Insulator defect,Medium,4,3,1,36,98,4,No,Preventive,In Progress,66.0,51.0,54,49.2
TDMS001271,Traction Distribution,AST008975,Section Insulator,C00087,103.6,Section insulator wear,High,2,5,1,83,127,5,Yes,Corrective,Open,100.0,88.8,32,68.1
TDMS001272,Traction Distribution,AST010256,Feeder,C00081,17.5,Feeder fault,Critical,4,5,3,8,154,4,Yes,Corrective,Deferred,52.0,100.0,20,58.3
TDMS001273,Traction Distribution,AST010311,Catenary,C00022,80.8,Catenary sag,Low,2,2,2,0,209,6,Yes,Preventive,Open,5.0,31.8,42,29.1
TDMS001274,Traction Distribution,AST011985,Catenary,C00045,143.7,Catenary sag,Medium,4,3,1,0,182,5,Yes,Preventive,Open,12.0,51.0,52,37.4
TDMS001275,Traction Distribution,AST011103,Pantograph Interaction Zone,C00098,0.8,OHE wear,High,3,4,3,3,171,5,Yes,Corrective,Open,29.5,74.8,62,56.3
TDMS001276,Traction Distribution,AST011581,Transformer,C00084,241.7,Transformer inspection,Low,3,2,2,0,188,3,Yes,Inspection,In Progress,5.0,31.8,70,35.9
TDMS001277,Traction Distribution,AST009228,Insulator,C00076,92.8,Insulator defect,Low,3,1,1,0,163,2,Yes,Preventive,In Progress,5.0,17.8,54,23.7
TDMS001278,Traction Distribution,AST010604,Transformer,C00099,2.7,Transformer inspection,Medium,2,2,2,8,166,3,Yes,Inspection,Open,24.0,37.0,28,31.1
TDMS001279,Traction Distribution,AST010369,Section Insulator,C00004,54.5,Section insulator wear,Critical,3,4,3,0,149,3,Yes,Corrective,Completed,40.0,86.0,12,48.0
TDMS001280,Traction Distribution,AST009379,Catenary,C00017,2.2,Catenary sag,High,3,3,2,12,238,3,Yes,Corrective,Open,43.0,60.8,28,42.3
TDMS001281,Traction Distribution,AST009225,OHE,C00099,6.3,Preventive OHE maintenance,High,3,4,1,16,191,3,Yes,Preventive,Open,49.0,74.8,44,50.4
TDMS001282,Traction Distribution,AST009322,Transformer,C00009,41.1,Transformer inspection,Medium,3,3,1,0,226,4,Yes,Inspection,Completed,12.0,51.0,62,39.4
TDMS001283,Traction Distribution,AST009038,OHE,C00032,8.2,OHE wear,High,3,3,1,0,165,3,Yes,Corrective,Completed,25.0,60.8,78,47.1
TDMS001284,Traction Distribution,AST010631,Section Insulator,C00061,41.8,Section insulator wear,High,4,5,3,42,83,2,Yes,Corrective,Scheduled,88.0,88.8,36,68.9
TDMS001285,Traction Distribution,AST010438,Mast,C00096,21.3,Mast defect,Low,2,2,2,0,107,1,No,Preventive,Open,5.0,31.8,30,26.7
TDMS001286,Traction Distribution,AST009344,Catenary,C00099,11.9,Catenary sag,Medium,3,3,2,0,198,4,No,Preventive,In Progress,12.0,51.0,48,39.0
TDMS001287,Traction Distribution,AST009241,Feeder,C00095,5.4,Feeder fault,Low,1,2,2,0,116,4,No,Preventive,Completed,5.0,31.8,44,30.1
TDMS001288,Traction Distribution,AST009423,Mast,C00032,11.0,Mast defect,Low,3,1,2,0,121,4,Yes,Preventive,Open,5.0,17.8,40,23.3
TDMS001289,Traction Distribution,AST011660,Transformer,C00021,132.7,Transformer inspection,High,3,4,3,5,237,4,Yes,Inspection,Scheduled,32.5,74.8,44,52.2
TDMS001290,Traction Distribution,AST010156,Pantograph Interaction Zone,C00003,66.6,OHE wear,High,5,3,1,0,228,4,Yes,Corrective,Open,25.0,60.8,62,43.9
TDMS001291,Traction Distribution,AST010761,Transformer,C00082,38.5,Transformer inspection,Low,3,2,1,0,219,4,Yes,Inspection,Open,5.0,31.8,50,28.9
TDMS001292,Traction Distribution,AST010166,Jumper,C00028,111.9,Loose jumper,Medium,3,2,2,6,117,3,No,Preventive,In Progress,21.0,37.0,22,28.6
TDMS001293,Traction Distribution,AST008968,Pantograph Interaction Zone,C00094,47.1,OHE wear,Medium,2,1,3,0,141,4,Yes,Preventive,Open,12.0,23.0,34,26.6
TDMS001294,Traction Distribution,AST010492,Jumper,C00031,66.4,Loose jumper,Low,2,2,2,0,50,2,Yes,Preventive,Completed,5.0,31.8,26,25.9
TDMS001295,Traction Distribution,AST009476,Mast,C00084,232.0,Mast defect,Low,1,1,1,0,127,2,No,Preventive,Open,5.0,17.8,44,21.1
TDMS001296,Traction Distribution,AST009003,OHE,C00048,57.1,Preventive OHE maintenance,High,4,4,3,30,82,4,Yes,Preventive,Open,70.0,74.8,44,61.1
TDMS001297,Traction Distribution,AST009233,Transformer,C00054,7.2,Transformer inspection,Low,1,2,1,0,246,5,No,Inspection,Completed,5.0,31.8,30,23.7
TDMS001298,Traction Distribution,AST011216,Pantograph Interaction Zone,C00009,41.7,OHE wear,Medium,3,1,1,0,151,3,Yes,Preventive,Completed,12.0,23.0,52,24.8
TDMS001299,Traction Distribution,AST010484,Insulator,C00061,25.6,Insulator defect,Medium,3,3,2,3,119,2,Yes,Preventive,Deferred,16.5,51.0,38,38.0
TDMS001300,Traction Distribution,AST009074,Jumper,C00016,16.1,Loose jumper,High,3,3,1,38,42,1,Yes,Corrective,Deferred,82.0,60.8,64,56.4
TDMS001301,Traction Distribution,AST009202,Transformer,C00040,13.5,Transformer inspection,Medium,3,3,3,11,223,3,Yes,Inspection,In Progress,28.5,51.0,44,44.9
TDMS001302,Traction Distribution,AST010890,Pantograph Interaction Zone,C00034,29.1,OHE wear,High,3,3,3,0,164,1,No,Corrective,In Progress,25.0,60.8,34,42.5
TDMS001303,Traction Distribution,AST009265,Section Insulator,C00006,18.1,Section insulator wear,High,5,4,3,84,69,2,Yes,Corrective,In Progress,100.0,74.8,60,74.9
TDMS001304,Traction Distribution,AST010224,OHE,C00011,92.6,OHE wear,Medium,3,3,1,55,171,3,No,Preventive,Scheduled,94.5,51.0,58,56.9
TDMS001305,Traction Distribution,AST011542,Insulator,C00030,100.8,Insulator defect,Medium,3,1,1,0,44,1,Yes,Preventive,In Progress,12.0,23.0,34,20.6
TDMS001306,Traction Distribution,AST008684,Jumper,C00059,223.2,Loose jumper,Medium,3,3,2,0,95,4,Yes,Preventive,Open,12.0,51.0,50,40.0
TDMS001307,Traction Distribution,AST008652,Mast,C00035,7.4,Mast defect,Low,3,2,1,0,140,4,Yes,Preventive,In Progress,5.0,31.8,44,27.1
TDMS001308,Traction Distribution,AST008802,Feeder,C00055,106.2,Feeder fault,High,3,3,2,0,191,4,Yes,Corrective,Scheduled,25.0,60.8,54,44.7
TDMS001309,Traction Distribution,AST010462,Feeder,C00074,10.3,Feeder fault,High,3,4,3,0,211,4,Yes,Corrective,Completed,25.0,74.8,26,46.9
TDMS001310,Traction Distribution,AST009451,Feeder,C00053,100.3,Feeder fault,Low,2,2,2,0,114,3,Yes,Preventive,Open,5.0,31.8,50,31.3
TDMS001311,Traction Distribution,AST010751,Feeder,C00050,1.3,Feeder fault,Low,3,1,1,0,115,3,No,Preventive,Open,5.0,17.8,48,22.5
TDMS001312,Traction Distribution,AST008922,OHE,C00014,56.7,Preventive OHE maintenance,High,3,3,2,15,37,3,Yes,Preventive,Open,47.5,60.8,52,48.7
TDMS001313,Traction Distribution,AST011630,Feeder,C00053,86.3,Feeder fault,Low,2,2,2,0,210,3,Yes,Preventive,Deferred,5.0,31.8,46,30.5
TDMS001314,Traction Distribution,AST009808,Transformer,C00100,8.4,Transformer inspection,Low,4,3,2,0,186,4,No,Inspection,Completed,5.0,45.8,28,32.3
TDMS001315,Traction Distribution,AST010103,Pantograph Interaction Zone,C00068,14.4,OHE wear,Medium,4,3,2,84,168,3,Yes,Preventive,Scheduled,100.0,51.0,62,63.0
TDMS001316,Traction Distribution,AST008678,Mast,C00071,8.5,Mast defect,High,2,4,2,27,161,5,Yes,Corrective,Open,65.5,74.8,52,59.3
TDMS001317,Traction Distribution,AST011011,Catenary,C00045,75.9,Catenary sag,High,3,3,2,0,170,3,Yes,Corrective,Completed,25.0,60.8,70,48.5
TDMS001318,Traction Distribution,AST010467,Mast,C00037,14.6,Mast defect,Medium,3,2,3,0,90,1,Yes,Preventive,Completed,12.0,37.0,62,39.4
TDMS001319,Traction Distribution,AST008870,OHE,C00061,50.2,Preventive OHE maintenance,Low,2,3,2,0,116,4,Yes,Preventive,Open,5.0,45.8,32,33.1
TDMS001320,Traction Distribution,AST010130,Mast,C00047,58.9,Mast defect,Medium,3,3,2,10,122,4,Yes,Preventive,Open,27.0,51.0,26,37.3
TDMS001321,Traction Distribution,AST008881,OHE,C00075,106.3,OHE wear,High,2,4,2,0,247,4,Yes,Corrective,Completed,25.0,74.8,34,45.5
TDMS001322,Traction Distribution,AST010621,OHE,C00008,66.4,Preventive OHE maintenance,Low,1,1,2,0,191,3,Yes,Preventive,Open,5.0,17.8,30,20.7
TDMS001323,Traction Distribution,AST011488,Jumper,C00078,46.7,Loose jumper,Medium,3,2,4,0,109,3,Yes,Preventive,Deferred,12.0,37.0,40,36.8
TDMS001324,Traction Distribution,AST009235,Catenary,C00021,90.8,Catenary sag,Critical,4,4,5,0,226,2,Yes,Corrective,Completed,40.0,86.0,54,64.2
TDMS001325,Traction Distribution,AST009110,Feeder,C00057,3.5,Feeder fault,Medium,2,2,1,0,158,4,Yes,Preventive,In Progress,12.0,37.0,40,28.4
TDMS001326,Traction Distribution,AST011155,Mast,C00094,172.1,Mast defect,Low,2,1,2,0,105,3,Yes,Preventive,Completed,5.0,17.8,70,30.5
TDMS001327,Traction Distribution,AST008770,Insulator,C00009,48.6,Insulator defect,Low,2,2,1,0,91,3,Yes,Preventive,Deferred,5.0,31.8,42,26.7
TDMS001328,Traction Distribution,AST010611,Catenary,C00091,185.0,Catenary sag,Low,2,2,2,0,235,6,Yes,Preventive,In Progress,5.0,31.8,44,29.5
TDMS001329,Traction Distribution,AST011362,Insulator,C00082,73.5,Insulator defect,Low,2,2,2,0,126,3,No,Preventive,Open,5.0,31.8,46,30.5
TDMS001330,Traction Distribution,AST011868,Transformer,C00076,134.2,Transformer inspection,High,3,3,2,0,336,4,Yes,Inspection,Open,25.0,60.8,50,43.9
TDMS001331,Traction Distribution,AST010856,Pantograph Interaction Zone,C00045,168.4,OHE wear,Medium,3,4,2,1,202,5,Yes,Preventive,Open,13.5,65.0,38,43.3
TDMS001332,Traction Distribution,AST011871,Feeder,C00005,6.7,Feeder fault,Low,2,2,2,59,166,3,Yes,Preventive,Open,93.5,31.8,42,48.8
TDMS001333,Traction Distribution,AST009110,Feeder,C00057,3.5,Feeder fault,Low,2,3,1,0,192,5,Yes,Preventive,Completed,5.0,45.8,40,32.3
TDMS001334,Traction Distribution,AST009783,Catenary,C00036,31.1,Catenary sag,Critical,3,5,4,22,251,4,Yes,Corrective,Open,73.0,100.0,38,70.1
TDMS001335,Traction Distribution,AST009165,OHE,C00092,41.0,Preventive OHE maintenance,Medium,3,2,2,0,83,2,Yes,Preventive,Completed,12.0,37.0,58,35.6
TDMS001336,Traction Distribution,AST009978,Pantograph Interaction Zone,C00077,24.2,OHE wear,High,2,4,3,25,122,3,Yes,Corrective,Open,62.5,74.8,28,55.6
TDMS001337,Traction Distribution,AST009460,Catenary,C00063,135.2,Catenary sag,Critical,4,4,2,0,324,7,Yes,Corrective,Completed,40.0,86.0,30,49.2
TDMS001338,Traction Distribution,AST009394,Pantograph Interaction Zone,C00079,19.2,OHE wear,Medium,4,3,1,85,175,4,Yes,Preventive,In Progress,100.0,51.0,28,51.4
TDMS001339,Traction Distribution,AST009718,OHE,C00031,32.4,OHE wear,Medium,3,2,3,0,128,2,Yes,Preventive,Completed,12.0,37.0,50,36.4
TDMS001340,Traction Distribution,AST010877,Insulator,C00040,50.8,Insulator defect,Low,2,2,2,0,113,3,Yes,Preventive,Open,5.0,31.8,48,30.9
TDMS001341,Traction Distribution,AST009190,Transformer,C00055,86.3,Transformer inspection,Low,2,1,2,12,255,3,Yes,Inspection,Open,23.0,17.8,50,29.9
TDMS001342,Traction Distribution,AST011095,OHE,C00022,93.9,Preventive OHE maintenance,Low,2,3,1,0,131,2,Yes,Preventive,Completed,5.0,45.8,36,31.5
TDMS001343,Traction Distribution,AST009936,Transformer,C00036,25.7,Transformer inspection,Medium,3,2,2,0,282,5,Yes,Inspection,Completed,12.0,37.0,60,36.6
TDMS001344,Traction Distribution,AST010814,Pantograph Interaction Zone,C00081,58.3,OHE wear,Low,1,1,1,0,169,2,Yes,Preventive,Completed,5.0,17.8,46,20.9
TDMS001345,Traction Distribution,AST009949,Jumper,C00001,73.0,Loose jumper,High,3,5,2,44,74,4,Yes,Corrective,In Progress,91.0,88.8,26,64.6
TDMS001346,Traction Distribution,AST011364,OHE,C00083,43.2,Preventive OHE maintenance,Medium,2,3,2,0,149,4,No,Preventive,Deferred,12.0,51.0,48,39.0
TDMS001347,Traction Distribution,AST009574,Catenary,C00098,2.3,Catenary sag,Low,4,1,2,12,172,3,Yes,Preventive,Open,23.0,17.8,60,32.5
TDMS001348,Traction Distribution,AST010327,Insulator,C00094,154.4,Insulator defect,High,2,4,2,100,62,3,Yes,Corrective,Open,100.0,74.8,50,69.3
TDMS001349,Traction Distribution,AST009877,Transformer,C00005,22.9,Transformer inspection,Low,1,1,2,79,217,4,Yes,Inspection,Scheduled,100.0,17.8,26,39.9
TDMS001350,Traction Distribution,AST010708,Catenary,C00023,36.0,Catenary sag,High,4,4,3,0,229,5,Yes,Corrective,Scheduled,25.0,74.8,62,55.3
TDMS001351,Traction Distribution,AST011992,Pantograph Interaction Zone,C00059,41.8,OHE wear,Medium,3,1,2,72,83,4,Yes,Preventive,Open,100.0,23.0,40,45.4
TDMS001352,Traction Distribution,AST008779,Jumper,C00056,22.5,Loose jumper,Medium,2,2,3,0,90,2,Yes,Preventive,Scheduled,12.0,37.0,28,30.8
TDMS001353,Traction Distribution,AST010693,Feeder,C00098,3.9,Feeder fault,Medium,3,3,3,19,151,3,No,Preventive,Open,40.5,51.0,32,44.5
TDMS001354,Traction Distribution,AST008785,Section Insulator,C00031,62.2,Section insulator wear,High,2,4,3,0,119,3,Yes,Corrective,Scheduled,25.0,74.8,32,48.1
TDMS001355,Traction Distribution,AST010178,Insulator,C00050,21.9,Insulator defect,High,4,4,3,5,130,5,No,Corrective,Scheduled,32.5,74.8,62,57.0
TDMS001356,Traction Distribution,AST010180,OHE,C00066,26.3,OHE wear,Low,2,1,2,0,195,4,Yes,Preventive,Completed,5.0,17.8,18,17.7
TDMS001357,Traction Distribution,AST008813,Jumper,C00049,75.9,Loose jumper,Medium,4,3,2,0,30,3,Yes,Preventive,Deferred,12.0,51.0,68,44.2
TDMS001358,Traction Distribution,AST009770,Transformer,C00005,96.6,Transformer inspection,Medium,3,3,2,0,197,4,Yes,Inspection,Completed,12.0,51.0,70,44.6
TDMS001359,Traction Distribution,AST009169,Transformer,C00068,4.3,Transformer inspection,Low,3,1,2,0,181,4,Yes,Inspection,Open,5.0,17.8,60,27.9
TDMS001360,Traction Distribution,AST010710,Transformer,C00062,45.2,Transformer inspection,High,4,4,3,0,203,4,Yes,Inspection,Completed,25.0,74.8,58,54.5
TDMS001361,Traction Distribution,AST009599,Mast,C00059,124.4,Mast defect,Low,1,2,2,0,106,4,Yes,Preventive,Scheduled,5.0,31.8,40,29.3
TDMS001362,Traction Distribution,AST011249,Feeder,C00066,17.6,Feeder fault,Low,3,1,2,49,126,5,Yes,Preventive,Open,78.5,17.8,42,40.0
TDMS001363,Traction Distribution,AST011972,Feeder,C00014,54.6,Feeder fault,Low,1,2,3,0,134,4,No,Preventive,Completed,5.0,31.8,42,32.7
TDMS001364,Traction Distribution,AST008965,Feeder,C00016,53.5,Feeder fault,Low,4,2,2,42,157,3,Yes,Preventive,Open,68.0,31.8,66,49.1
TDMS001365,Traction Distribution,AST011498,Mast,C00041,18.8,Mast defect,Medium,3,2,4,0,139,2,Yes,Preventive,Scheduled,12.0,37.0,60,42.0
TDMS001366,Traction Distribution,AST009576,Jumper,C00051,24.3,Loose jumper,Critical,3,5,4,5,99,3,Yes,Corrective,Open,47.5,100.0,24,61.1
TDMS001367,Traction Distribution,AST010444,Mast,C00051,16.4,Mast defect,Low,3,2,2,28,171,3,Yes,Preventive,Open,47.0,31.8,68,44.8
TDMS001368,Traction Distribution,AST010941,Mast,C00082,130.3,Mast defect,Medium,3,3,2,38,93,1,Yes,Preventive,Open,69.0,51.0,66,55.9
TDMS001369,Traction Distribution,AST011835,Transformer,C00074,14.9,Transformer inspection,High,3,3,2,82,246,5,Yes,Inspection,Open,100.0,60.8,34,58.9
TDMS001370,Traction Distribution,AST011297,Jumper,C00033,61.2,Loose jumper,Medium,3,3,3,27,80,4,Yes,Preventive,Scheduled,52.5,51.0,50,52.0
TDMS001371,Traction Distribution,AST010748,OHE,C00056,17.4,OHE wear,Low,4,1,1,0,157,2,Yes,Preventive,Open,5.0,17.8,28,17.3
TDMS001372,Traction Distribution,AST011278,Pantograph Interaction Zone,C00075,102.6,OHE wear,Medium,4,3,1,11,181,4,Yes,Preventive,Open,28.5,51.0,54,41.5
TDMS001373,Traction Distribution,AST009123,Pantograph Interaction Zone,C00085,104.2,OHE wear,Medium,5,3,2,0,140,4,Yes,Preventive,Scheduled,12.0,51.0,54,40.8
TDMS001374,Traction Distribution,AST010544,Mast,C00003,50.3,Mast defect,Critical,3,4,4,97,102,3,Yes,Corrective,In Progress,100.0,86.0,50,79.8
TDMS001375,Traction Distribution,AST011099,Pantograph Interaction Zone,C00086,135.8,OHE wear,Low,2,2,1,0,163,4,No,Preventive,Completed,5.0,31.8,58,29.9
TDMS001376,Traction Distribution,AST008653,Feeder,C00088,11.8,Feeder fault,High,2,2,2,31,143,2,Yes,Corrective,Open,71.5,46.8,38,45.2
TDMS001377,Traction Distribution,AST009824,Pantograph Interaction Zone,C00090,73.6,OHE wear,Critical,3,4,4,0,151,3,Yes,Corrective,Completed,40.0,86.0,38,57.4
TDMS001378,Traction Distribution,AST009905,OHE,C00030,42.1,OHE wear,High,5,4,3,3,234,4,Yes,Corrective,Open,29.5,74.8,50,53.3
TDMS001379,Traction Distribution,AST009202,Transformer,C00040,13.5,Transformer inspection,Medium,3,4,2,0,185,4,Yes,Inspection,Open,12.0,65.0,44,44.2
TDMS001380,Traction Distribution,AST010975,Transformer,C00026,228.7,Transformer inspection,Low,2,3,1,0,199,4,No,Inspection,Open,5.0,45.8,52,35.3
TDMS001381,Traction Distribution,AST010983,Pantograph Interaction Zone,C00014,32.5,OHE wear,Low,3,2,1,47,103,3,No,Preventive,Open,75.5,31.8,60,46.6
TDMS001382,Traction Distribution,AST009255,Insulator,C00083,7.3,Insulator defect,Medium,3,3,1,0,58,3,Yes,Preventive,Completed,12.0,51.0,30,31.8
TDMS001383,Traction Distribution,AST010259,Section Insulator,C00044,7.2,Section insulator wear,High,4,4,3,30,157,3,Yes,Corrective,Scheduled,70.0,74.8,38,59.3
TDMS001384,Traction Distribution,AST008968,Pantograph Interaction Zone,C00094,47.1,OHE wear,Low,2,2,2,36,125,2,Yes,Preventive,Open,59.0,31.8,34,39.5
TDMS001385,Traction Distribution,AST010746,Insulator,C00066,42.6,Insulator defect,High,2,4,3,5,71,1,Yes,Corrective,Open,32.5,74.8,16,46.0
TDMS001386,Traction Distribution,AST009447,Jumper,C00045,46.7,Loose jumper,Low,3,2,2,0,69,2,Yes,Preventive,Completed,5.0,31.8,64,35.3
TDMS001387,Traction Distribution,AST011297,Jumper,C00033,61.2,Loose jumper,Medium,4,2,2,20,124,2,Yes,Preventive,Scheduled,42.0,37.0,50,40.7
TDMS001388,Traction Distribution,AST009003,OHE,C00048,57.1,Preventive OHE maintenance,Medium,2,2,2,6,99,2,No,Preventive,Scheduled,21.0,37.0,44,34.2
TDMS001389,Traction Distribution,AST010132,Pantograph Interaction Zone,C00080,10.9,OHE wear,Medium,1,2,2,27,160,4,Yes,Preventive,Open,52.5,37.0,16,34.4
TDMS001390,Traction Distribution,AST010657,Section Insulator,C00034,31.5,Section insulator wear,High,3,4,3,0,65,3,Yes,Corrective,In Progress,25.0,74.8,26,46.9
TDMS001391,Traction Distribution,AST009498,Section Insulator,C00072,11.4,Section insulator wear,Low,2,1,1,0,78,3,Yes,Preventive,Scheduled,5.0,17.8,46,21.5
TDMS001392,Traction Distribution,AST009882,Transformer,C00068,120.6,Transformer inspection,Low,3,1,1,0,229,5,No,Inspection,Deferred,5.0,17.8,40,19.7
TDMS001393,Traction Distribution,AST009824,Pantograph Interaction Zone,C00090,73.6,OHE wear,High,3,4,3,20,152,4,Yes,Corrective,Open,55.0,74.8,38,56.6
TDMS001394,Traction Distribution,AST010691,Pantograph Interaction Zone,C00025,206.4,OHE wear,High,3,4,2,0,247,3,Yes,Corrective,Completed,25.0,74.8,62,52.3
TDMS001395,Traction Distribution,AST011200,Catenary,C00049,53.3,Catenary sag,Critical,3,5,4,0,251,5,Yes,Corrective,Completed,40.0,100.0,52,66.8
TDMS001396,Traction Distribution,AST008895,Transformer,C00082,91.0,Transformer inspection,Low,2,2,2,0,213,3,Yes,Inspection,Open,5.0,31.8,38,28.9
TDMS001397,Traction Distribution,AST009656,Insulator,C00020,29.7,Insulator defect,Low,3,1,2,0,97,3,Yes,Preventive,Completed,5.0,17.8,50,25.9
TDMS001398,Traction Distribution,AST010438,Mast,C00096,21.3,Mast defect,Medium,3,3,3,0,139,5,Yes,Preventive,Deferred,12.0,51.0,30,37.8
TDMS001399,Traction Distribution,AST011141,Insulator,C00031,19.0,Insulator defect,Critical,5,5,4,110,69,3,Yes,Corrective,Open,100.0,100.0,56,87.0
TDMS001400,Traction Distribution,AST010123,Jumper,C00081,2.1,Loose jumper,Medium,3,3,1,0,97,3,Yes,Preventive,Open,12.0,51.0,24,30.6
TDMS001401,Traction Distribution,AST010905,Section Insulator,C00045,159.3,Section insulator wear,Critical,4,4,4,82,125,2,Yes,Corrective,In Progress,100.0,86.0,54,81.2
TDMS001402,Traction Distribution,AST010288,Jumper,C00095,81.3,Loose jumper,Medium,4,2,2,0,106,3,No,Preventive,Open,12.0,37.0,44,32.2
TDMS001403,Traction Distribution,AST011839,OHE,C00065,31.2,OHE wear,Medium,2,2,2,0,206,6,No,Preventive,Completed,12.0,37.0,42,31.8
TDMS001404,Traction Distribution,AST010096,Transformer,C00032,1.6,Transformer inspection,Medium,4,4,2,0,199,4,Yes,Inspection,Open,12.0,65.0,74,51.4
TDMS001405,Traction Distribution,AST009592,Mast,C00078,4.3,Mast defect,High,2,5,3,10,181,7,No,Corrective,Open,40.0,88.8,48,61.2
TDMS001406,Traction Distribution,AST011278,Pantograph Interaction Zone,C00075,102.6,OHE wear,High,5,4,2,0,194,5,Yes,Corrective,In Progress,25.0,74.8,54,50.7
TDMS001407,Traction Distribution,AST008851,Transformer,C00049,35.6,Transformer inspection,Medium,2,2,2,0,160,2,Yes,Inspection,Open,12.0,37.0,34,29.6
TDMS001408,Traction Distribution,AST010542,Jumper,C00073,100.0,Loose jumper,Low,1,2,1,0,54,3,No,Preventive,Open,5.0,31.8,34,24.5
TDMS001409,Traction Distribution,AST010278,Feeder,C00062,14.3,Feeder fault,Critical,4,4,4,34,159,4,Yes,Corrective,Open,91.0,86.0,36,68.3
