asset_id,asset_type,department,corridor_id,location_km,installation_year,asset_age_years,condition_score_1_5,criticality_1_5,last_maintenance_date,next_due_date,failure_history_count,availability_pct,operational_dependency,active_status
AST010921,Mast,Traction Distribution,C00070,11.7,2017,8,4,1,2025-04-28,2026-05-08,2,97.0,Low,Active
AST010922,Mast,Traction Distribution,C00074,9.3,1997,28,5,2,2025-04-05,2026-02-05,2,96.2,Low,Active
AST010923,Feeder,Traction Distribution,C00095,12.7,2007,18,3,3,2025-04-13,2026-02-19,5,95.8,Medium,Active
AST010924,Section Insulator,Traction Distribution,C00006,4.0,1986,39,4,3,2024-09-22,2025-06-05,7,94.4,Medium,Active
AST010925,Transformer,Traction Distribution,C00036,24.5,2023,2,5,3,2025-03-25,2025-12-21,2,99.2,Medium,Active
AST010926,Section Insulator,Traction Distribution,C00066,55.3,2012,13,5,1,2024-08-14,2025-06-14,2,97.0,Low,Active
AST010927,Insulator,Traction Distribution,C00089,33.0,2001,24,4,3,2025-05-25,2026-03-25,7,96.2,Medium,Active
AST010928,OHE,Traction Distribution,C00044,11.7,2010,15,5,2,2025-06-03,2026-03-05,3,98.2,Low,Active
AST010929,Mast,Traction Distribution,C00033,86.5,2012,13,3,4,2024-03-14,2024-10-28,5,94.8,High,Active
AST010930,Section Insulator,Traction Distribution,C00024,61.6,2003,22,3,3,2024-11-08,2025-09-14,6,94.7,Medium,Active
AST010931,Catenary,Traction Distribution,C00048,65.2,2015,10,4,4,2024-01-10,2024-09-27,2,98.1,High,Decommissioned
AST010932,Section Insulator,Traction Distribution,C00047,30.8,2020,5,5,1,2025-03-26,2026-02-08,0,99.6,Low,Active
AST010933,Mast,Traction Distribution,C00099,6.0,1977,48,3,2,2024-04-05,2025-02-07,10,91.3,Low,Active
AST010934,Catenary,Traction Distribution,C00092,30.0,2013,12,5,3,2025-05-23,2026-02-06,0,98.5,Medium,Active
AST010935,Insulator,Traction Distribution,C00074,1.1,1997,28,4,2,2024-09-16,2025-09-01,5,94.3,Low,Active
AST010936,Mast,Traction Distribution,C00070,5.4,1982,43,4,2,2024-11-26,2025-12-17,8,93.2,Low,Decommissioned
AST010937,Section Insulator,Traction Distribution,C00068,59.8,2010,15,4,4,2025-05-23,2025-12-04,0,95.5,High,Active
AST010938,Mast,Traction Distribution,C00077,8.3,2022,3,5,4,2024-06-17,2025-01-12,1,98.6,High,Active
AST010939,Transformer,Traction Distribution,C00096,19.1,2024,1,5,4,2024-10-12,2025-06-20,0,100.3,High,Active
AST010940,Transformer,Traction Distribution,C00004,103.3,2018,7,4,5,2025-05-22,2025-11-05,3,98.1,High,Active
AST010941,Mast,Traction Distribution,C00082,130.3,1984,41,2,4,2025-06-11,2026-03-05,9,90.4,High,Active
AST010942,Insulator,Traction Distribution,C00037,31.7,2010,15,4,4,2024-08-02,2025-05-12,4,97.0,High,Active
AST010943,Insulator,Traction Distribution,C00059,199.2,2017,8,4,4,2025-04-07,2025-10-16,4,96.9,High,Active
AST010944,Section Insulator,Traction Distribution,C00049,36.2,2014,11,4,3,2025-05-09,2026-03-25,1,96.2,Medium,Active
AST010945,Feeder,Traction Distribution,C00024,59.7,2005,20,4,4,2025-03-23,2025-10-23,3,95.5,High,Active
AST010946,Feeder,Traction Distribution,C00018,64.0,1994,31,4,4,2025-05-17,2026-02-17,5,94.3,High,Active
AST010947,Transformer,Traction Distribution,C00059,190.1,1996,29,3,2,2025-03-13,2026-02-04,5,94.2,Low,Active
AST010948,Pantograph Interaction Zone,Traction Distribution,C00090,17.6,2001,24,5,3,2025-04-05,2025-12-25,3,97.4,Medium,Active
AST010949,Mast,Traction Distribution,C00021,129.8,2024,1,5,3,2024-11-02,2025-06-20,1,100.1,Medium,Active
AST010950,Pantograph Interaction Zone,Traction Distribution,C00069,191.2,2022,3,4,3,2025-03-06,2026-01-06,1,97.8,Medium,Active
AST010951,Transformer,Traction Distribution,C00019,58.8,2007,18,4,4,2025-04-13,2025-10-14,3,96.4,High,Active
AST010952,Catenary,Traction Distribution,C00004,89.6,2020,5,4,2,2025-05-21,2026-04-23,1,97.4,Low,Active
AST010953,Insulator,Traction Distribution,C00082,88.4,1998,27,3,3,2024-12-20,2025-11-22,6,93.3,Medium,Active
AST010954,Mast,Traction Distribution,C00029,12.4,2015,10,4,3,2025-04-11,2026-02-18,4,96.7,Medium,Decommissioned
AST010955,OHE,Traction Distribution,C00100,3.2,2005,20,4,3,2025-04-25,2025-12-13,4,96.8,Medium,Active
AST010956,Feeder,Traction Distribution,C00065,58.2,1999,26,4,2,2025-06-10,2026-05-03,2,94.6,Low,Active
AST010957,Pantograph Interaction Zone,Traction Distribution,C00003,12.2,2016,9,5,4,2025-05-31,2026-02-22,1,98.7,High,Active
AST010958,Transformer,Traction Distribution,C00081,59.2,2013,12,5,3,2024-11-23,2025-09-04,2,97.3,Medium,Active
AST010959,OHE,Traction Distribution,C00090,38.0,1983,42,3,2,2025-05-13,2026-03-20,5,92.0,Low,Active
AST010960,Jumper,Traction Distribution,C00083,45.6,2008,17,5,3,2025-05-19,2026-03-16,4,98.4,Medium,Active
AST010961,Section Insulator,Traction Distribution,C00098,2.0,2005,20,3,4,2024-01-26,2024-09-13,4,95.2,High,Active
AST010962,OHE,Traction Distribution,C00015,174.0,2011,14,4,3,2024-06-11,2025-04-13,4,97.3,Medium,Active
AST010963,Jumper,Traction Distribution,C00056,25.6,2004,21,4,2,2025-05-04,2026-02-13,2,96.3,Low,Active
AST010964,Mast,Traction Distribution,C00070,22.7,2022,3,5,2,2024-04-11,2025-01-28,1,99.8,Low,Active
AST010965,Pantograph Interaction Zone,Traction Distribution,C00034,16.9,1989,36,4,2,2024-07-12,2025-02-04,7,93.1,Low,Active
AST010966,OHE,Traction Distribution,C00040,2.3,1977,48,3,4,2025-04-14,2026-03-07,9,90.8,High,Active
AST010967,Feeder,Traction Distribution,C00074,12.7,2005,20,4,3,2025-02-18,2025-12-09,6,95.8,Medium,Active
AST010968,Transformer,Traction Distribution,C00046,26.9,2016,9,4,3,2024-07-01,2025-04-22,4,97.1,Medium,Active
AST010969,Feeder,Traction Distribution,C00021,67.1,2003,22,4,2,2025-04-27,2026-01-26,5,95.1,Low,Active
AST010970,Transformer,Traction Distribution,C00050,46.9,2009,16,4,3,2025-01-02,2025-11-17,3,96.3,Medium,Active
AST010971,Catenary,Traction Distribution,C00070,9.7,1976,49,4,2,2025-04-11,2026-02-13,5,93.2,Low,Active
AST010972,Insulator,Traction Distribution,C00050,32.4,1998,27,4,2,2025-04-23,2026-02-22,5,95.8,Low,Active
AST010973,Pantograph Interaction Zone,Traction Distribution,C00054,28.9,2017,8,4,1,2024-12-02,2025-12-23,3,96.7,Low,Active
AST010974,Catenary,Traction Distribution,C00091,187.5,2005,20,3,4,2025-05-19,2026-02-18,4,95.6,High,Active
AST010975,Transformer,Traction Distribution,C00026,228.7,2020,5,5,4,2025-04-28,2025-11-22,2,98.8,High,Active
AST010976,OHE,Traction Distribution,C00057,11.5,2014,11,3,2,2025-05-22,2026-04-13,6,95.3,Low,Active
AST010977,Mast,Traction Distribution,C00010,54.1,2011,14,5,3,2025-04-27,2026-01-29,2,98.0,Medium,Active
AST010978,Feeder,Traction Distribution,C00026,240.4,2012,13,4,3,2025-05-02,2026-02-01,4,96.0,Medium,Active
AST010979,Catenary,Traction Distribution,C00022,61.9,1990,35,3,2,2024-06-22,2025-04-10,10,93.0,Low,Active
AST010980,Transformer,Traction Distribution,C00095,60.3,2014,11,4,4,2025-06-13,2025-12-25,4,97.4,High,Active
AST010981,Catenary,Traction Distribution,C00083,24.8,1976,49,4,3,2025-03-11,2026-01-28,7,92.2,Medium,Active
AST010982,Mast,Traction Distribution,C00004,99.4,1987,38,3,2,2024-06-12,2025-03-20,6,92.4,Low,Active
AST010983,Pantograph Interaction Zone,Traction Distribution,C00014,32.5,1996,29,4,4,2025-03-28,2025-12-14,6,94.4,High,Active
AST010984,Insulator,Traction Distribution,C00069,91.0,2000,25,4,3,2024-04-11,2025-02-15,2,95.4,Medium,Active
AST010985,Section Insulator,Traction Distribution,C00053,39.7,1980,45,3,3,2024-11-07,2025-07-18,8,91.9,Medium,Active
AST010986,Mast,Traction Distribution,C00019,54.4,2020,5,4,3,2025-04-21,2026-01-05,2,97.0,Medium,Active
AST010987,Mast,Traction Distribution,C00022,132.1,1992,33,2,2,2025-05-28,2026-06-03,9,91.5,Low,Active
AST010988,Insulator,Traction Distribution,C00020,72.1,1988,37,3,2,2025-06-03,2026-07-04,6,91.7,Low,Active
AST010989,Mast,Traction Distribution,C00008,127.9,1983,42,4,4,2025-05-17,2026-01-09,6,94.0,High,Active
AST010990,Section Insulator,Traction Distribution,C00088,70.6,1994,31,4,5,2025-01-04,2025-06-27,4,95.5,High,Active
AST010991,OHE,Traction Distribution,C00024,53.0,2015,10,5,4,2025-03-20,2025-10-17,2,98.7,High,Active
AST010992,Pantograph Interaction Zone,Traction Distribution,C00053,2.6,2005,20,4,4,2025-04-20,2025-10-04,4,95.7,High,Active
AST010993,Mast,Traction Distribution,C00044,53.3,1981,44,3,4,2025-01-29,2025-10-27,9,90.9,High,Active
AST010994,Insulator,Traction Distribution,C00008,103.0,2021,4,5,3,2025-04-28,2025-12-07,2,99.3,Medium,Active
AST010995,Section Insulator,Traction Distribution,C00013,12.0,2005,20,4,3,2025-05-20,2026-03-01,2,95.9,Medium,Active
AST010996,Pantograph Interaction Zone,Traction Distribution,C00088,68.7,2011,14,4,2,2025-01-19,2025-12-07,3,96.2,Low,Decommissioned
AST010997,Feeder,Traction Distribution,C00088,90.2,2010,15,4,4,2024-10-06,2025-04-18,3,96.6,High,Active
AST010998,Section Insulator,Traction Distribution,C00035,90.4,2018,7,4,4,2025-05-02,2026-02-07,2,98.3,High,Active
AST010999,Insulator,Traction Distribution,C00009,36.8,2007,18,3,2,2025-06-11,2026-04-23,4,94.3,Low,Active
AST011000,OHE,Traction Distribution,C00031,21.0,2024,1,5,2,2025-02-11,2025-11-22,1,100.1,Low,Active
AST011001,Insulator,Traction Distribution,C00061,34.1,2001,24,4,2,2024-12-25,2025-12-09,6,95.2,Low,Active
AST011002,Jumper,Traction Distribution,C00045,75.3,2017,8,5,3,2025-04-12,2026-01-17,1,97.8,Medium,Active
AST011003,Feeder,Traction Distribution,C00001,89.9,2009,16,5,4,2024-11-26,2025-06-12,2,98.1,High,Active
AST011004,Catenary,Traction Distribution,C00049,59.9,2012,13,5,4,2025-04-20,2025-12-21,3,97.2,High,Active
AST011005,Insulator,Traction Distribution,C00091,225.0,2021,4,4,3,2025-06-07,2026-01-01,1,97.8,Medium,Active
AST011006,Feeder,Traction Distribution,C00025,159.0,2015,10,5,2,2025-05-09,2026-01-14,1,98.8,Low,Active
AST011007,Feeder,Traction Distribution,C00061,29.4,2018,7,5,1,2025-01-30,2026-02-13,3,99.6,Low,Active
AST011008,Insulator,Traction Distribution,C00072,54.3,2018,7,5,3,2025-04-30,2026-01-13,3,98.1,Medium,Active
AST011009,Mast,Traction Distribution,C00013,29.5,2002,23,4,2,2024-11-15,2025-10-20,4,95.9,Low,Active
AST011010,OHE,Traction Distribution,C00001,78.5,2001,24,2,4,2024-09-29,2025-04-10,9,92.6,High,Active
AST011011,Catenary,Traction Distribution,C00045,75.9,2019,6,4,5,2024-12-20,2025-08-09,5,96.6,High,Active
AST011012,Jumper,Traction Distribution,C00050,49.6,2017,8,5,4,2024-05-28,2025-02-04,0,98.4,High,Active
AST011013,Transformer,Traction Distribution,C00060,26.6,1994,31,3,3,2024-06-10,2025-03-23,5,93.7,Medium,Active
AST011014,Catenary,Traction Distribution,C00088,12.6,2000,25,4,3,2025-04-10,2026-03-27,3,94.4,Medium,Active
AST011015,Transformer,Traction Distribution,C00048,49.9,2019,6,3,3,2024-03-10,2024-12-15,4,96.8,Medium,Active
AST011016,Mast,Traction Distribution,C00052,97.4,2019,6,4,3,2024-10-26,2025-07-29,2,97.6,Medium,Active
AST011017,Jumper,Traction Distribution,C00094,46.0,1987,38,4,4,2025-06-09,2026-03-06,5,94.7,High,Active
AST011018,OHE,Traction Distribution,C00034,3.2,2005,20,3,3,2024-12-24,2025-08-03,6,95.3,Medium,Active
AST011019,Pantograph Interaction Zone,Traction Distribution,C00021,133.7,1990,35,4,3,2025-05-25,2026-04-18,6,95.0,Medium,Active
AST011020,Mast,Traction Distribution,C00021,97.4,2017,8,5,2,2025-05-19,2026-03-14,2,99.3,Low,Active
AST011021,Feeder,Traction Distribution,C00075,0.6,1999,26,3,3,2024-05-29,2025-01-01,6,94.6,Medium,Active
AST011022,Section Insulator,Traction Distribution,C00029,92.0,2016,9,4,5,2025-05-28,2026-01-30,2,96.3,High,Active
AST011023,Feeder,Traction Distribution,C00075,120.7,1984,41,4,1,2025-05-25,2026-02-07,8,93.0,Low,Active
AST011024,Section Insulator,Traction Distribution,C00064,4.1,1987,38,4,2,2025-05-20,2026-03-02,5,94.0,Low,Active
AST011025,Transformer,Traction Distribution,C00027,66.0,1998,27,4,3,2025-01-08,2025-10-05,3,95.1,Medium,Active
AST011026,Section Insulator,Traction Distribution,C00022,120.0,2023,2,3,3,2025-02-07,2025-12-08,3,96.4,Medium,Active
AST011027,Pantograph Interaction Zone,Traction Distribution,C00001,143.3,2018,7,4,5,2025-05-15,2026-01-21,5,97.0,High,Active
AST011028,OHE,Traction Distribution,C00060,27.4,1979,46,3,3,2025-04-22,2026-01-06,6,90.8,Medium,Active
AST011029,Transformer,Traction Distribution,C00085,190.7,2001,24,4,2,2025-04-25,2026-02-22,7,95.8,Low,Active
AST011030,Mast,Traction Distribution,C00003,38.0,2014,11,5,4,2025-03-11,2025-11-22,2,99.1,High,Active
AST011031,Insulator,Traction Distribution,C00018,81.0,2002,23,4,3,2024-11-09,2025-09-09,4,95.7,Medium,Active
AST011032,OHE,Traction Distribution,C00010,30.5,2018,7,5,3,2025-01-02,2025-11-12,0,98.0,Medium,Active
AST011033,Section Insulator,Traction Distribution,C00096,83.2,2013,12,4,3,2025-04-10,2025-12-29,2,95.9,Medium,Active
AST011034,Mast,Traction Distribution,C00038,194.3,2013,12,4,3,2025-01-04,2025-11-10,2,97.3,Medium,Active
AST011035,Section Insulator,Traction Distribution,C00025,281.0,2024,1,5,3,2025-02-23,2025-12-03,0,98.5,Medium,Active
AST011036,Catenary,Traction Distribution,C00036,16.0,2008,17,4,3,2024-02-23,2024-12-30,4,96.0,Medium,Active
AST011037,Section Insulator,Traction Distribution,C00014,41.6,1989,36,4,4,2024-07-01,2025-03-26,5,94.0,High,Active
AST011038,Catenary,Traction Distribution,C00085,41.8,2012,13,4,4,2025-02-21,2025-07-30,2,96.8,High,Decommissioned
AST011039,Jumper,Traction Distribution,C00043,14.4,2020,5,4,4,2024-11-29,2025-08-13,1,97.9,High,Active
AST011040,Feeder,Traction Distribution,C00056,29.5,2023,2,3,2,2025-03-15,2026-04-01,3,96.2,Low,Active
AST011041,Mast,Traction Distribution,C00046,21.7,2006,19,3,4,2024-11-10,2025-07-04,5,95.0,High,Active
AST011042,Feeder,Traction Distribution,C00077,65.5,2000,25,3,4,2024-11-12,2025-08-08,5,95.0,High,Active
AST011043,Catenary,Traction Distribution,C00020,23.5,1991,34,4,3,2024-12-11,2025-08-21,5,93.4,Medium,Decommissioned
AST011044,OHE,Traction Distribution,C00066,58.1,2012,13,4,2,2025-03-17,2026-04-02,4,97.5,Low,Active
AST011045,Catenary,Traction Distribution,C00014,98.5,2017,8,5,2,2024-03-06,2024-12-31,1,99.4,Low,Active
AST011046,Jumper,Traction Distribution,C00025,291.5,2023,2,4,3,2025-05-04,2025-12-20,1,97.1,Medium,Active
AST011047,Section Insulator,Traction Distribution,C00056,9.7,2024,1,4,1,2024-01-22,2025-01-15,1,97.7,Low,Active
AST011048,Insulator,Traction Distribution,C00075,17.7,2020,5,5,2,2024-10-24,2025-08-23,1,98.1,Low,Active
AST011049,Catenary,Traction Distribution,C00003,48.1,2001,24,4,4,2025-04-20,2025-11-24,4,96.1,High,Active
AST011050,Feeder,Traction Distribution,C00058,67.8,2003,22,4,3,2025-05-11,2026-03-31,6,95.9,Medium,Active
AST011051,Feeder,Traction Distribution,C00022,146.7,1989,36,5,1,2025-02-19,2026-02-09,4,95.7,Low,Active
AST011052,Pantograph Interaction Zone,Traction Distribution,C00080,37.8,2021,4,4,2,2025-02-08,2025-12-10,1,98.8,Low,Decommissioned
AST011053,Catenary,Traction Distribution,C00053,109.1,2010,15,4,4,2025-05-12,2025-11-19,5,96.7,High,Active
AST011054,Transformer,Traction Distribution,C00031,56.8,2018,7,5,2,2024-12-26,2025-12-26,3,97.8,Low,Active
AST011055,Section Insulator,Traction Distribution,C00056,14.1,2011,14,5,2,2024-03-15,2025-01-19,3,98.7,Low,Active
AST011056,Insulator,Traction Distribution,C00028,1.5,2021,4,5,3,2025-04-06,2026-01-11,0,99.4,Medium,Active
AST011057,OHE,Traction Distribution,C00094,155.8,1985,40,3,4,2025-03-03,2025-10-15,7,91.8,High,Active
AST011058,Catenary,Traction Distribution,C00046,18.3,1998,27,4,4,2024-06-30,2025-03-30,6,94.6,High,Active
AST011059,Jumper,Traction Distribution,C00007,84.0,2014,11,5,4,2024-10-28,2025-06-24,1,97.9,High,Active
AST011060,Jumper,Traction Distribution,C00065,40.8,2017,8,5,3,2025-06-14,2026-01-09,1,97.8,Medium,Active
AST011061,OHE,Traction Distribution,C00099,4.5,1997,28,4,2,2025-04-02,2025-12-26,8,95.8,Low,Active
AST011062,Mast,Traction Distribution,C00003,87.1,2011,14,4,4,2025-02-12,2025-10-22,5,95.9,High,Active
AST011063,Pantograph Interaction Zone,Traction Distribution,C00014,16.6,2006,19,4,2,2025-04-29,2026-05-27,2,96.6,Low,Active
AST011064,Jumper,Traction Distribution,C00081,22.6,2015,10,5,3,2025-04-27,2026-03-20,1,98.6,Medium,Active
AST011065,Section Insulator,Traction Distribution,C00082,30.0,2010,15,4,2,2024-06-07,2025-05-29,3,96.3,Low,Decommissioned
AST011066,Feeder,Traction Distribution,C00043,8.1,2009,16,4,2,2025-04-11,2026-01-25,5,97.4,Low,Active
AST011067,Insulator,Traction Distribution,C00057,113.8,2010,15,4,2,2025-05-26,2026-05-27,5,96.0,Low,Active
AST011068,Pantograph Interaction Zone,Traction Distribution,C00017,1.4,1997,28,3,4,2024-12-17,2025-07-05,8,93.8,High,Active
AST011069,Section Insulator,Traction Distribution,C00080,40.2,1990,35,3,3,2024-03-23,2024-12-05,7,92.8,Medium,Active
AST011070,Catenary,Traction Distribution,C00031,66.8,2018,7,5,2,2024-02-03,2024-11-04,3,97.8,Low,Active
AST011071,Pantograph Interaction Zone,Traction Distribution,C00077,39.9,2017,8,4,3,2024-03-22,2025-01-20,1,96.4,Medium,Active
AST011072,Mast,Traction Distribution,C00071,17.2,1999,26,4,5,2025-05-28,2026-01-13,4,96.0,High,Active
AST011073,Mast,Traction Distribution,C00024,85.4,2018,7,4,3,2024-05-08,2025-02-15,1,96.9,Medium,Active
AST011074,OHE,Traction Distribution,C00040,82.3,2022,3,4,3,2024-09-28,2025-06-27,1,97.8,Medium,Active
AST011075,Jumper,Traction Distribution,C00065,15.6,2012,13,4,2,2025-01-28,2025-11-13,1,97.6,Low,Active
AST011076,Feeder,Traction Distribution,C00008,106.9,2000,25,1,2,2025-06-03,2026-04-23,12,91.6,Low,Active
AST011077,Feeder,Traction Distribution,C00020,20.0,2010,15,3,2,2024-06-25,2025-03-13,5,94.8,Low,Active
AST011078,Insulator,Traction Distribution,C00020,24.9,1995,30,2,2,2024-09-26,2025-08-09,8,92.3,Low,Decommissioned
AST011079,Insulator,Traction Distribution,C00080,6.9,1997,28,3,2,2025-05-13,2026-05-14,4,94.4,Low,Active
AST011080,Catenary,Traction Distribution,C00077,4.8,2022,3,4,4,2025-04-22,2025-11-12,1,97.9,High,Active
AST011081,OHE,Traction Distribution,C00068,38.3,2007,18,4,4,2025-04-29,2026-01-25,4,96.1,High,Active
AST011082,Jumper,Traction Distribution,C00022,146.6,2017,8,4,2,2024-08-27,2025-07-03,2,98.1,Low,Active
AST011083,Jumper,Traction Distribution,C00082,30.4,1981,44,4,3,2024-11-29,2025-10-05,11,93.7,Medium,Active
AST011084,Mast,Traction Distribution,C00082,105.1,2022,3,5,3,2024-07-05,2025-04-28,0,99.6,Medium,Active
AST011085,Jumper,Traction Distribution,C00003,66.7,2023,2,4,2,2024-10-31,2025-08-30,0,98.4,Low,Active
AST011086,Catenary,Traction Distribution,C00007,65.0,2022,3,4,2,2025-04-27,2026-03-12,1,97.9,Low,Active
AST011087,Catenary,Traction Distribution,C00025,68.2,2018,7,5,4,2025-05-24,2025-12-27,2,98.1,High,Active
AST011088,Insulator,Traction Distribution,C00089,49.8,2019,6,4,2,2024-07-28,2025-08-23,4,96.7,Low,Active
AST011089,Jumper,Traction Distribution,C00071,23.9,2024,1,4,3,2024-12-04,2025-10-26,2,97.5,Medium,Active
AST011090,OHE,Traction Distribution,C00002,29.9,2008,17,3,3,2024-11-03,2025-07-28,7,95.6,Medium,Active
AST011091,Feeder,Traction Distribution,C00028,42.5,1998,27,3,2,2024-09-21,2025-07-20,8,93.7,Low,Active
AST011092,Pantograph Interaction Zone,Traction Distribution,C00099,12.9,1995,30,4,3,2025-04-03,2026-01-29,5,94.3,Medium,Active
AST011093,Jumper,Traction Distribution,C00070,21.0,2005,20,4,1,2024-09-15,2025-09-30,5,96.8,Low,Active
AST011094,OHE,Traction Distribution,C00012,110.7,2024,1,4,3,2025-06-13,2026-03-14,2,98.7,Medium,Active
AST011095,OHE,Traction Distribution,C00022,93.9,2024,1,4,3,2024-12-21,2025-09-17,0,98.1,Medium,Active
AST011096,Transformer,Traction Distribution,C00027,138.1,2001,24,5,2,2024-04-30,2025-02-19,4,97.0,Low,Active
AST011097,Insulator,Traction Distribution,C00095,67.1,2024,1,4,3,2025-05-05,2026-01-15,2,97.9,Medium,Active
AST011098,Catenary,Traction Distribution,C00041,25.9,1976,49,3,2,2025-06-02,2026-04-14,8,90.5,Low,Active
AST011099,Pantograph Interaction Zone,Traction Distribution,C00086,135.8,1975,50,2,3,2025-05-23,2026-04-13,11,90.6,Medium,Active
AST011100,Mast,Traction Distribution,C00025,384.5,2014,11,4,3,2024-12-24,2025-10-07,2,97.6,Medium,Active
AST011101,Catenary,Traction Distribution,C00091,80.5,1982,43,3,4,2024-08-07,2025-03-20,8,91.5,High,Active
AST011102,Section Insulator,Traction Distribution,C00002,56.5,2022,3,5,5,2024-11-12,2025-08-22,1,98.2,High,Active
AST011103,Pantograph Interaction Zone,Traction Distribution,C00098,0.8,1999,26,3,4,2024-12-27,2025-07-16,7,94.6,High,Active
AST011104,Pantograph Interaction Zone,Traction Distribution,C00011,161.1,2009,16,5,5,2025-02-02,2025-08-10,2,96.7,High,Active
AST011105,Feeder,Traction Distribution,C00082,121.8,2019,6,5,4,2025-02-20,2025-11-21,1,99.2,High,Active
AST011106,Transformer,Traction Distribution,C00098,1.1,1975,50,1,3,2025-03-29,2026-02-16,11,88.0,Medium,Active
AST011107,Transformer,Traction Distribution,C00083,79.7,1978,47,4,3,2024-10-11,2025-07-29,7,92.9,Medium,Active
AST011108,Catenary,Traction Distribution,C00047,11.9,2024,1,4,4,2024-11-22,2025-08-10,0,98.1,High,Active
AST011109,Jumper,Traction Distribution,C00042,67.8,1980,45,4,2,2025-05-27,2026-05-06,6,92.7,Low,Active
AST011110,OHE,Traction Distribution,C00024,65.7,1987,38,3,4,2024-09-25,2025-05-24,7,92.5,High,Active
AST011111,Mast,Traction Distribution,C00070,9.1,2016,9,4,2,2024-10-09,2025-10-05,4,96.8,Low,Active
AST011112,Pantograph Interaction Zone,Traction Distribution,C00059,65.0,2022,3,5,2,2025-02-06,2025-12-16,0,98.6,Low,Active
