task_id,asset_id,asset_type,corridor_id,location_km,defect_or_task,defect_category,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,weather_sensitive,possession_required,status
TMS005628,AST003698,Crossing,C00090,72.3,Weld defect,Rail Defect,High,4,4,3,2025-04-19,2025-04-30,62,149,3,Corrective,No,Yes,Deferred
TMS005629,AST002660,Track,C00026,132.9,Sleeper damage,Sleeper Defect,Medium,5,2,1,2025-06-26,2025-07-14,0,97,3,Preventive,No,Yes,Open
TMS005630,AST004755,Switch,C00052,137.7,Preventive maintenance,Preventive,Critical,4,5,3,2025-05-26,2025-05-28,34,77,3,Preventive,No,No,Scheduled
TMS005631,AST002623,Bridge,C00031,60.4,Sleeper damage,Sleeper Defect,High,4,3,2,2025-06-29,2025-07-08,0,94,3,Corrective,No,Yes,Scheduled
TMS005632,AST000591,Crossing,C00080,50.0,Preventive maintenance,Preventive,Medium,2,2,3,2025-06-22,2025-07-19,0,39,4,Preventive,No,Yes,Completed
TMS005633,AST001205,Bridge,C00019,62.1,Weld defect,Rail Defect,Medium,3,2,3,2025-06-21,2025-07-15,0,172,5,Preventive,No,Yes,Scheduled
TMS005634,AST005231,Weld,C00075,7.9,Drainage issue,Drainage,High,2,4,3,2025-06-28,2025-07-09,0,103,2,Corrective,Yes,No,Scheduled
TMS005635,AST003973,Ballast,C00020,60.3,Corrective maintenance,Corrective,High,3,5,3,2025-06-17,2025-06-28,3,308,5,Corrective,No,Yes,Open
TMS005636,AST001982,Bridge,C00073,47.8,Ballast deficiency,Ballast Defect,Low,4,1,2,2025-05-17,2025-06-27,0,136,2,Preventive,Yes,Yes,Completed
TMS005637,AST000624,Bridge,C00050,29.3,Weld defect,Rail Defect,Medium,2,2,2,2025-06-24,2025-07-19,0,130,2,Preventive,No,Yes,Deferred
TMS005638,AST000164,Turnout,C00033,44.8,Gauge defect,Track Geometry,High,4,3,4,2025-05-03,2025-05-14,48,164,3,Corrective,No,Yes,Scheduled
TMS005639,AST003809,Ballast,C00042,17.4,Scheduled inspection,Inspection,High,2,4,2,2025-06-30,2025-07-11,0,89,3,Inspection,No,No,Open
TMS005640,AST005239,Bridge,C00091,55.0,Gauge defect,Track Geometry,Medium,3,3,1,2025-06-23,2025-07-10,0,68,4,Preventive,No,Yes,Completed
TMS005641,AST000433,Ballast,C00087,109.6,Gauge defect,Track Geometry,Critical,2,4,2,2025-05-09,2025-05-12,50,200,4,Corrective,No,Yes,Open
TMS005642,AST005200,Weld,C00007,124.7,Weld defect,Rail Defect,Low,1,2,1,2025-05-12,2025-06-29,2,171,3,Preventive,No,Yes,In Progress
TMS005643,AST001196,Rail,C00091,137.8,Corrective maintenance,Corrective,Low,3,2,1,2025-05-16,2025-07-01,0,269,3,Corrective,No,Yes,Open
TMS005644,AST000903,Weld,C00088,95.0,Rail crack,Rail Defect,High,2,3,2,2025-06-16,2025-06-24,7,227,3,Corrective,No,Yes,Open
TMS005645,AST000197,Turnout,C00055,52.1,Corrective maintenance,Corrective,Critical,3,5,3,2025-06-27,2025-07-03,0,324,5,Corrective,No,Yes,Scheduled
TMS005646,AST000994,Track,C00078,64.7,Rail wear,Rail Defect,Medium,2,3,3,2025-06-22,2025-07-14,0,120,5,Preventive,No,Yes,Open
TMS005647,AST003914,Rail,C00085,25.9,Track geometry defect,Track Geometry,Medium,5,2,2,2025-06-26,2025-07-19,0,242,6,Preventive,Yes,Yes,Open
TMS005648,AST000065,Ballast,C00049,75.7,Ballast deficiency,Ballast Defect,Low,2,2,1,2025-05-19,2025-07-04,0,188,2,Preventive,Yes,Yes,In Progress
TMS005649,AST000745,Switch,C00031,17.5,Scheduled inspection,Inspection,Medium,3,3,3,2025-06-21,2025-07-11,0,42,4,Inspection,No,No,Open
TMS005650,AST004480,Ballast,C00006,13.0,Drainage issue,Drainage,High,5,4,2,2025-06-30,2025-07-09,0,161,5,Corrective,Yes,Yes,Completed
TMS005651,AST003071,Turnout,C00068,69.3,Sleeper damage,Sleeper Defect,Low,3,2,2,2025-06-29,2025-08-03,0,101,3,Preventive,No,Yes,Completed
TMS005652,AST005246,Rail,C00096,2.9,Turnout wear,Turnout/Switch Defect,Critical,4,4,5,2025-06-24,2025-06-29,2,306,4,Corrective,No,Yes,Open
TMS005653,AST002436,Bridge,C00018,65.7,Gauge defect,Track Geometry,Low,2,1,2,2025-02-01,2025-03-18,105,200,4,Preventive,No,Yes,In Progress
TMS005654,AST000832,Weld,C00068,70.7,Turnout wear,Turnout/Switch Defect,High,4,3,2,2025-06-11,2025-06-20,0,201,3,Corrective,No,Yes,Completed
TMS005655,AST002454,Bridge,C00039,3.0,Alignment defect,Track Geometry,Low,3,1,1,2025-06-13,2025-08-02,0,300,5,Preventive,Yes,Yes,Completed
TMS005656,AST004598,Track,C00094,9.7,Corrective maintenance,Corrective,Critical,4,4,3,2025-06-22,2025-06-27,0,305,3,Corrective,No,Yes,Completed
TMS005657,AST003911,Sleeper,C00040,40.6,Sleeper damage,Sleeper Defect,Low,2,2,2,2025-04-27,2025-05-28,34,74,2,Preventive,No,Yes,Open
TMS005658,AST003596,Ballast,C00098,3.6,Scheduled inspection,Inspection,High,4,4,4,2025-02-13,2025-02-26,125,129,2,Inspection,No,Yes,Open
TMS005659,AST000592,Bridge,C00057,98.2,Gauge defect,Track Geometry,Low,1,2,3,2025-03-16,2025-04-22,0,136,2,Preventive,No,Yes,Completed
TMS005660,AST000170,Switch,C00045,91.0,Turnout wear,Turnout/Switch Defect,Critical,3,4,2,2025-05-23,2025-05-28,34,266,5,Corrective,No,Yes,Open
TMS005661,AST001816,Rail,C00018,67.3,Rail crack,Rail Defect,Medium,2,2,2,2025-06-19,2025-07-13,0,228,6,Preventive,Yes,Yes,In Progress
TMS005662,AST004258,Bridge,C00021,125.4,Alignment defect,Track Geometry,Medium,2,3,2,2025-05-28,2025-06-16,0,171,3,Preventive,Yes,Yes,Completed
TMS005663,AST005052,Rail,C00073,9.0,Gauge defect,Track Geometry,High,3,3,2,2025-05-30,2025-06-11,20,262,4,Corrective,No,Yes,In Progress
TMS005664,AST004738,Weld,C00043,6.6,Gauge defect,Track Geometry,High,4,4,2,2025-02-23,2025-03-06,0,153,3,Corrective,No,Yes,Completed
TMS005665,AST000134,Ballast,C00062,26.7,Corrective maintenance,Corrective,High,3,3,3,2025-05-31,2025-06-12,19,239,4,Corrective,No,Yes,In Progress
TMS005666,AST000252,Track,C00096,32.7,Turnout wear,Turnout/Switch Defect,Low,2,3,1,2025-05-17,2025-06-24,7,177,6,Preventive,No,Yes,Open
TMS005667,AST000695,Bridge,C00045,138.1,Track geometry defect,Track Geometry,Medium,4,2,3,2025-06-11,2025-07-01,0,223,6,Preventive,Yes,Yes,In Progress
TMS005668,AST004406,Crossing,C00082,14.5,Rail crack,Rail Defect,Low,4,3,1,2025-05-07,2025-06-23,8,191,2,Preventive,Yes,Yes,Scheduled
TMS005669,AST001829,Track,C00042,45.2,Weld defect,Rail Defect,Low,2,2,2,2025-05-02,2025-06-06,25,68,3,Preventive,No,Yes,Open
TMS005670,AST005124,Bridge,C00097,3.7,Sleeper damage,Sleeper Defect,Medium,4,2,2,2025-05-04,2025-06-03,28,86,3,Preventive,No,Yes,Open
TMS005671,AST001359,Turnout,C00070,3.7,Alignment defect,Track Geometry,High,2,3,3,2025-05-28,2025-06-08,23,265,4,Corrective,Yes,Yes,In Progress
TMS005672,AST001245,Rail,C00023,5.7,Track geometry defect,Track Geometry,High,2,3,3,2025-05-22,2025-05-30,32,129,3,Corrective,Yes,Yes,Open
TMS005673,AST003078,Ballast,C00076,112.6,Gauge defect,Track Geometry,Critical,4,5,4,2025-06-12,2025-06-17,0,109,3,Corrective,No,Yes,Completed
TMS005674,AST004194,Crossing,C00100,3.7,Track geometry defect,Track Geometry,Low,2,1,2,2025-06-21,2025-08-01,0,269,5,Preventive,Yes,Yes,Completed
TMS005675,AST005195,Rail,C00098,2.3,Drainage issue,Drainage,High,3,4,4,2025-06-13,2025-06-23,8,109,2,Corrective,No,Yes,Open
TMS005676,AST003324,Weld,C00070,1.8,Weld defect,Rail Defect,High,3,4,3,2025-06-24,2025-07-05,0,205,2,Corrective,No,Yes,Open
TMS005677,AST004849,Rail,C00033,10.9,Drainage issue,Drainage,Low,2,2,1,2025-06-14,2025-07-25,0,47,3,Preventive,Yes,Yes,Scheduled
TMS005678,AST004524,Crossing,C00086,98.6,Rail crack,Rail Defect,Medium,2,3,2,2025-04-29,2025-05-27,35,157,4,Preventive,Yes,Yes,In Progress
TMS005679,AST000681,Sleeper,C00015,73.9,Drainage issue,Drainage,Critical,5,4,3,2025-05-19,2025-05-23,39,129,4,Corrective,Yes,No,Scheduled
TMS005680,AST004826,Turnout,C00023,19.0,Sleeper damage,Sleeper Defect,Medium,3,2,1,2025-06-22,2025-07-16,0,61,4,Preventive,Yes,Yes,Open
TMS005681,AST001196,Rail,C00091,137.8,Turnout wear,Turnout/Switch Defect,Low,4,2,2,2025-02-25,2025-04-17,75,209,3,Preventive,No,Yes,Open
TMS005682,AST002473,Bridge,C00038,149.2,Scheduled inspection,Inspection,Low,2,1,1,2025-02-26,2025-04-11,0,64,2,Inspection,No,Yes,Completed
TMS005683,AST003365,Crossing,C00088,89.6,Alignment defect,Track Geometry,Low,2,1,1,2025-04-03,2025-05-26,0,143,4,Preventive,No,No,Completed
TMS005684,AST002275,Ballast,C00081,28.8,Gauge defect,Track Geometry,Medium,2,3,2,2025-06-29,2025-07-23,0,93,4,Preventive,No,Yes,Scheduled
TMS005685,AST004420,Weld,C00028,75.5,Alignment defect,Track Geometry,Critical,5,5,4,2025-02-23,2025-02-26,125,294,3,Corrective,No,Yes,Open
TMS005686,AST004290,Sleeper,C00097,10.9,Scheduled inspection,Inspection,Critical,3,5,3,2025-05-22,2025-05-26,36,132,2,Inspection,No,Yes,Open
TMS005687,AST003355,Track,C00046,15.1,Scheduled inspection,Inspection,Medium,4,2,2,2025-05-13,2025-06-07,24,71,2,Inspection,No,No,Open
TMS005688,AST001537,Bridge,C00040,13.0,Rail wear,Rail Defect,Low,2,1,2,2025-06-28,2025-08-18,0,159,3,Preventive,No,Yes,Completed
TMS005689,AST000751,Rail,C00009,28.8,Sleeper damage,Sleeper Defect,Low,4,1,2,2025-02-07,2025-03-26,0,69,3,Preventive,No,Yes,Completed
TMS005690,AST004061,Sleeper,C00033,77.8,Alignment defect,Track Geometry,Low,3,2,3,2025-02-06,2025-03-07,0,222,5,Preventive,Yes,Yes,Completed
TMS005691,AST001475,Crossing,C00068,89.9,Gauge defect,Track Geometry,Medium,2,2,1,2025-05-03,2025-05-26,36,263,5,Preventive,No,Yes,Open
TMS005692,AST002438,Rail,C00095,3.2,Corrective maintenance,Corrective,Low,3,2,2,2025-03-04,2025-04-19,73,261,3,Corrective,No,Yes,Open
TMS005693,AST000849,Ballast,C00067,7.0,Rail wear,Rail Defect,Medium,2,1,2,2025-06-26,2025-07-18,0,121,3,Preventive,No,Yes,Deferred
TMS005694,AST001677,Bridge,C00075,45.6,Corrective maintenance,Corrective,Low,2,2,1,2025-05-23,2025-06-29,0,193,4,Corrective,No,Yes,Completed
TMS005695,AST000369,Weld,C00016,55.5,Corrective maintenance,Corrective,Critical,3,4,4,2025-06-30,2025-07-05,0,305,5,Corrective,No,No,Scheduled
TMS005696,AST001890,Turnout,C00002,6.1,Weld defect,Rail Defect,Low,2,1,2,2025-06-01,2025-07-13,0,127,2,Preventive,No,Yes,In Progress
TMS005697,AST001281,Bridge,C00035,64.5,Scheduled inspection,Inspection,Medium,3,2,3,2025-05-16,2025-06-07,24,73,2,Inspection,No,Yes,Open
TMS005698,AST003477,Switch,C00082,126.9,Rail crack,Rail Defect,Critical,4,4,3,2025-05-11,2025-05-16,46,139,2,Corrective,Yes,Yes,Scheduled
TMS005699,AST000667,Sleeper,C00038,168.0,Rail wear,Rail Defect,High,3,3,2,2025-05-29,2025-06-07,0,123,2,Corrective,Yes,Yes,Completed
TMS005700,AST004779,Crossing,C00048,75.5,Drainage issue,Drainage,Low,2,1,1,2025-06-11,2025-07-29,0,75,1,Preventive,Yes,Yes,Open
TMS005701,AST002732,Bridge,C00036,18.3,Corrective maintenance,Corrective,Low,2,2,2,2025-06-18,2025-08-05,0,157,4,Corrective,No,Yes,Scheduled
TMS005702,AST000512,Rail,C00060,44.9,Scheduled inspection,Inspection,High,3,4,3,2025-06-19,2025-06-28,0,54,2,Inspection,No,Yes,Completed
TMS005703,AST003226,Bridge,C00011,196.0,Rail crack,Rail Defect,High,4,3,2,2025-06-14,2025-06-28,3,189,2,Corrective,Yes,No,Open
TMS005704,AST004814,Rail,C00083,27.3,Ballast deficiency,Ballast Defect,Low,4,1,1,2025-02-12,2025-03-21,102,106,4,Preventive,Yes,Yes,Deferred
TMS005705,AST004919,Sleeper,C00013,61.1,Drainage issue,Drainage,High,3,4,1,2025-03-17,2025-03-24,0,114,2,Corrective,No,Yes,Completed
TMS005706,AST000642,Rail,C00024,12.4,Rail wear,Rail Defect,High,4,4,3,2025-04-12,2025-04-19,0,220,3,Corrective,No,Yes,Completed
TMS005707,AST004948,Rail,C00047,48.2,Gauge defect,Track Geometry,Critical,4,5,5,2025-03-22,2025-03-28,95,297,3,Corrective,No,Yes,Open
TMS005708,AST005235,Sleeper,C00009,73.8,Gauge defect,Track Geometry,Medium,1,3,2,2025-05-10,2025-05-31,31,180,3,Preventive,No,Yes,Open
TMS005709,AST001097,Turnout,C00088,54.2,Ballast deficiency,Ballast Defect,Medium,4,3,3,2025-06-13,2025-06-29,2,107,3,Preventive,Yes,Yes,Open
TMS005710,AST003313,Ballast,C00008,82.3,Weld defect,Rail Defect,High,4,3,4,2025-03-15,2025-03-26,97,125,3,Corrective,No,Yes,Scheduled
TMS005711,AST003886,Crossing,C00065,38.9,Turnout wear,Turnout/Switch Defect,Medium,3,3,2,2025-06-18,2025-07-11,0,204,2,Preventive,Yes,Yes,In Progress
TMS005712,AST001811,Ballast,C00048,122.7,Turnout wear,Turnout/Switch Defect,Low,4,2,1,2025-06-13,2025-08-01,0,271,5,Preventive,No,Yes,Completed
TMS005713,AST004920,Switch,C00060,28.8,Scheduled inspection,Inspection,Medium,5,3,3,2025-05-15,2025-06-08,23,115,2,Inspection,Yes,No,Open
TMS005714,AST001317,Track,C00064,2.2,Drainage issue,Drainage,Low,3,2,2,2025-05-07,2025-07-04,0,94,1,Preventive,Yes,Yes,In Progress
TMS005715,AST001675,Turnout,C00019,131.8,Weld defect,Rail Defect,Low,4,1,2,2025-02-10,2025-03-19,104,109,4,Preventive,No,No,Scheduled
TMS005716,AST001527,Sleeper,C00085,114.7,Drainage issue,Drainage,High,2,2,1,2025-05-30,2025-06-07,0,99,4,Corrective,Yes,Yes,Completed
TMS005717,AST002634,Turnout,C00043,17.9,Alignment defect,Track Geometry,Low,2,1,2,2025-02-21,2025-04-17,75,245,4,Preventive,Yes,Yes,Scheduled
TMS005718,AST001181,Track,C00025,88.1,Drainage issue,Drainage,Low,3,1,2,2025-06-18,2025-08-05,0,100,4,Preventive,Yes,Yes,Deferred
TMS005719,AST003891,Track,C00047,40.5,Sleeper damage,Sleeper Defect,Medium,3,3,2,2025-06-19,2025-07-11,0,71,4,Preventive,No,Yes,Open
TMS005720,AST000158,Track,C00051,7.3,Track geometry defect,Track Geometry,Low,2,2,1,2025-05-22,2025-07-06,0,166,4,Preventive,Yes,Yes,In Progress
TMS005721,AST003626,Sleeper,C00072,8.1,Sleeper damage,Sleeper Defect,Low,3,1,1,2025-06-29,2025-08-12,0,40,2,Preventive,No,Yes,Completed
TMS005722,AST003124,Rail,C00061,31.6,Scheduled inspection,Inspection,Low,2,2,1,2025-06-25,2025-07-28,0,66,5,Inspection,No,No,Open
TMS005723,AST002152,Turnout,C00099,0.1,Scheduled inspection,Inspection,Low,2,2,2,2025-05-19,2025-07-03,0,47,2,Inspection,No,Yes,Scheduled
TMS005724,AST000244,Track,C00066,30.7,Gauge defect,Track Geometry,Medium,3,3,2,2025-06-12,2025-07-05,0,156,3,Preventive,No,Yes,Open
TMS005725,AST001444,Turnout,C00046,22.6,Drainage issue,Drainage,Medium,3,3,2,2025-04-05,2025-04-23,69,90,2,Preventive,Yes,Yes,Scheduled
TMS005726,AST002881,Bridge,C00013,131.3,Drainage issue,Drainage,Medium,3,2,1,2025-06-27,2025-07-14,0,110,2,Preventive,Yes,Yes,Open
TMS005727,AST004166,Rail,C00048,48.4,Drainage issue,Drainage,Low,4,1,1,2025-06-11,2025-07-17,0,111,4,Preventive,Yes,Yes,Completed
TMS005728,AST004564,Rail,C00064,68.1,Turnout wear,Turnout/Switch Defect,Critical,4,4,3,2025-02-20,2025-02-25,0,325,6,Corrective,No,Yes,Completed
TMS005729,AST004478,Bridge,C00055,67.3,Gauge defect,Track Geometry,Low,2,3,1,2025-02-27,2025-04-04,88,172,3,Preventive,No,Yes,Open
TMS005730,AST003404,Track,C00038,177.2,Track geometry defect,Track Geometry,High,3,4,2,2025-05-31,2025-06-06,25,204,5,Corrective,Yes,Yes,In Progress
TMS005731,AST002916,Track,C00092,47.3,Scheduled inspection,Inspection,Critical,4,4,4,2025-05-05,2025-05-08,0,88,3,Inspection,No,No,Completed
TMS005732,AST004074,Crossing,C00076,42.4,Alignment defect,Track Geometry,Low,2,2,1,2025-03-21,2025-05-19,43,213,3,Preventive,Yes,Yes,Open
TMS005733,AST003496,Track,C00025,110.1,Preventive maintenance,Preventive,Medium,2,3,1,2025-06-21,2025-07-14,0,79,4,Preventive,No,Yes,Open
TMS005734,AST005056,Bridge,C00055,71.0,Alignment defect,Track Geometry,Low,1,2,1,2025-05-15,2025-06-17,14,90,2,Preventive,Yes,Yes,Open
TMS005735,AST002068,Weld,C00087,41.7,Scheduled inspection,Inspection,Medium,1,3,1,2025-06-22,2025-07-14,0,49,2,Inspection,No,No,Open
TMS005736,AST001779,Crossing,C00005,0.4,Alignment defect,Track Geometry,Critical,4,5,5,2025-06-10,2025-06-14,17,201,1,Corrective,Yes,Yes,Open
TMS005737,AST000045,Ballast,C00094,10.0,Preventive maintenance,Preventive,Critical,4,5,4,2025-02-28,2025-03-04,119,86,2,Preventive,No,Yes,Open
TMS005738,AST001004,Ballast,C00058,50.1,Sleeper damage,Sleeper Defect,Low,2,1,2,2025-06-23,2025-08-09,0,104,2,Preventive,No,Yes,In Progress
TMS005739,AST004455,Ballast,C00096,77.7,Gauge defect,Track Geometry,Low,3,1,1,2025-03-04,2025-04-09,0,214,4,Preventive,No,Yes,Completed
TMS005740,AST004589,Weld,C00035,19.0,Track geometry defect,Track Geometry,High,4,3,3,2025-03-09,2025-03-19,104,153,2,Corrective,Yes,Yes,Deferred
TMS005741,AST003442,Switch,C00028,95.9,Sleeper damage,Sleeper Defect,Critical,4,5,4,2025-06-11,2025-06-16,15,190,4,Corrective,No,No,Scheduled
TMS005742,AST004660,Track,C00009,73.4,Drainage issue,Drainage,High,4,3,2,2025-06-12,2025-06-24,0,156,3,Corrective,Yes,Yes,Completed
TMS005743,AST002364,Track,C00059,107.7,Ballast deficiency,Ballast Defect,Medium,4,3,2,2025-06-14,2025-07-07,0,118,3,Preventive,No,Yes,Completed
TMS005744,AST000630,Turnout,C00078,51.1,Rail crack,Rail Defect,Critical,3,5,4,2025-05-24,2025-05-27,35,250,2,Corrective,No,No,Scheduled
TMS005745,AST001878,Switch,C00032,3.7,Ballast deficiency,Ballast Defect,High,4,5,2,2025-06-18,2025-06-28,3,177,4,Corrective,Yes,Yes,Open
TMS005746,AST000494,Crossing,C00085,33.2,Track geometry defect,Track Geometry,Medium,3,3,1,2025-04-27,2025-05-12,0,157,2,Preventive,Yes,Yes,Completed
TMS005747,AST000880,Crossing,C00014,99.8,Weld defect,Rail Defect,Low,1,2,1,2025-04-28,2025-06-16,15,109,2,Preventive,No,Yes,Scheduled
TMS005748,AST002967,Rail,C00081,5.6,Sleeper damage,Sleeper Defect,High,2,3,3,2025-06-23,2025-07-03,0,86,3,Corrective,No,Yes,Open
TMS005749,AST000762,Sleeper,C00011,275.2,Turnout wear,Turnout/Switch Defect,Low,3,3,2,2025-06-21,2025-08-07,0,248,4,Preventive,No,Yes,Open
TMS005750,AST002741,Crossing,C00088,90.6,Turnout wear,Turnout/Switch Defect,Low,3,2,2,2025-05-04,2025-06-07,24,306,4,Preventive,No,Yes,Open
TMS005751,AST002381,Sleeper,C00039,10.6,Track geometry defect,Track Geometry,Medium,2,1,2,2025-06-01,2025-06-18,13,198,3,Preventive,No,Yes,Scheduled
TMS005752,AST002256,Weld,C00036,28.9,Corrective maintenance,Corrective,High,3,3,3,2025-06-27,2025-07-05,0,224,4,Corrective,No,Yes,Open
TMS005753,AST000711,Bridge,C00012,7.4,Turnout wear,Turnout/Switch Defect,Low,2,1,2,2025-05-26,2025-06-26,5,229,4,Preventive,No,Yes,In Progress
TMS005754,AST004223,Rail,C00031,85.3,Rail wear,Rail Defect,Critical,4,3,4,2025-05-25,2025-05-30,32,187,3,Corrective,No,Yes,Scheduled
TMS005755,AST004509,Rail,C00012,96.2,Rail wear,Rail Defect,Medium,2,3,2,2025-02-15,2025-03-12,111,127,2,Preventive,No,Yes,Open
TMS005756,AST001142,Switch,C00028,135.6,Rail crack,Rail Defect,Low,2,2,2,2025-06-28,2025-08-03,0,255,4,Preventive,No,Yes,In Progress
TMS005757,AST000733,Sleeper,C00062,41.8,Scheduled inspection,Inspection,Medium,2,2,3,2025-05-07,2025-05-29,33,56,2,Inspection,No,No,Open
TMS005758,AST000985,Rail,C00093,7.9,Alignment defect,Track Geometry,High,4,4,3,2025-05-10,2025-05-21,41,163,3,Corrective,Yes,Yes,Open
TMS005759,AST004027,Turnout,C00007,159.6,Corrective maintenance,Corrective,Medium,1,2,2,2025-04-25,2025-05-14,0,236,4,Corrective,No,Yes,Completed
TMS005760,AST002964,Bridge,C00029,89.3,Turnout wear,Turnout/Switch Defect,High,3,3,3,2025-06-26,2025-07-06,0,241,4,Corrective,No,Yes,Scheduled
TMS005761,AST002080,Bridge,C00080,74.5,Track geometry defect,Track Geometry,Medium,3,3,2,2025-02-25,2025-03-19,104,227,4,Preventive,Yes,Yes,Open
TMS005762,AST001650,Turnout,C00052,197.8,Corrective maintenance,Corrective,Medium,4,3,1,2025-06-20,2025-07-09,0,144,3,Corrective,No,Yes,Open
TMS005763,AST004834,Sleeper,C00001,77.6,Weld defect,Rail Defect,Low,2,2,2,2025-06-16,2025-07-21,0,129,3,Preventive,No,Yes,In Progress
TMS005764,AST001419,Rail,C00008,111.9,Drainage issue,Drainage,High,3,4,2,2025-05-05,2025-05-13,49,135,4,Corrective,Yes,Yes,Scheduled
TMS005765,AST003236,Turnout,C00004,127.0,Rail wear,Rail Defect,Medium,3,2,2,2025-06-24,2025-07-19,0,201,3,Preventive,No,Yes,Scheduled
TMS005766,AST004858,Bridge,C00063,69.1,Preventive maintenance,Preventive,High,3,4,2,2025-06-24,2025-07-07,0,69,4,Preventive,No,Yes,Completed
TMS005767,AST001593,Crossing,C00085,2.2,Drainage issue,Drainage,Low,2,2,1,2025-05-23,2025-07-01,0,137,2,Preventive,Yes,No,In Progress
TMS005768,AST003294,Switch,C00033,34.9,Sleeper damage,Sleeper Defect,Medium,2,3,3,2025-06-14,2025-07-07,0,153,4,Preventive,No,Yes,Open
TMS005769,AST002722,Bridge,C00017,4.0,Turnout wear,Turnout/Switch Defect,Medium,4,2,1,2025-06-14,2025-07-06,0,229,3,Preventive,No,Yes,Scheduled
TMS005770,AST000669,Turnout,C00042,59.8,Scheduled inspection,Inspection,Medium,1,2,3,2025-03-11,2025-03-27,0,77,2,Inspection,Yes,No,Completed
TMS005771,AST001537,Bridge,C00040,13.0,Turnout wear,Turnout/Switch Defect,Low,3,2,2,2025-04-21,2025-06-08,23,210,4,Preventive,Yes,Yes,Open
TMS005772,AST002801,Bridge,C00063,28.0,Turnout wear,Turnout/Switch Defect,Low,2,2,1,2025-04-01,2025-05-20,42,249,5,Preventive,No,Yes,In Progress
TMS005773,AST002951,Bridge,C00034,16.2,Ballast deficiency,Ballast Defect,Low,2,2,4,2025-05-13,2025-06-15,16,124,3,Preventive,No,Yes,Scheduled
TMS005774,AST000087,Bridge,C00097,20.6,Rail wear,Rail Defect,High,2,4,2,2025-06-17,2025-06-28,3,97,3,Corrective,No,Yes,In Progress
TMS005775,AST002807,Turnout,C00059,24.9,Drainage issue,Drainage,High,3,5,3,2025-05-31,2025-06-10,21,101,3,Corrective,Yes,No,In Progress
TMS005776,AST002764,Turnout,C00019,116.8,Rail crack,Rail Defect,Medium,4,1,1,2025-06-21,2025-07-09,0,228,4,Preventive,Yes,No,Completed
TMS005777,AST001019,Sleeper,C00003,12.2,Sleeper damage,Sleeper Defect,Low,3,2,2,2025-06-24,2025-08-07,0,86,2,Preventive,No,Yes,Open
TMS005778,AST001025,Turnout,C00080,6.6,Preventive maintenance,Preventive,Low,3,1,1,2025-06-30,2025-08-08,0,97,1,Preventive,No,Yes,Deferred
TMS005779,AST001673,Track,C00095,29.6,Alignment defect,Track Geometry,Medium,4,3,2,2025-05-21,2025-06-13,18,133,2,Preventive,Yes,No,Open
TMS005780,AST001953,Turnout,C00039,18.5,Drainage issue,Drainage,Medium,2,2,2,2025-06-04,2025-06-27,4,138,2,Preventive,Yes,Yes,Open
TMS005781,AST000867,Turnout,C00024,20.4,Weld defect,Rail Defect,Medium,4,3,1,2025-05-15,2025-06-02,0,46,3,Preventive,No,Yes,Completed
TMS005782,AST003939,Track,C00047,37.0,Alignment defect,Track Geometry,Medium,3,2,3,2025-06-23,2025-07-18,0,245,3,Preventive,Yes,Yes,In Progress
TMS005783,AST003752,Ballast,C00085,108.6,Preventive maintenance,Preventive,Low,2,1,2,2025-05-26,2025-07-16,0,45,3,Preventive,No,Yes,Open
TMS005784,AST003643,Weld,C00025,395.0,Preventive maintenance,Preventive,Low,2,2,2,2025-04-29,2025-06-09,22,63,4,Preventive,No,Yes,Open
TMS005785,AST002493,Crossing,C00030,20.1,Gauge defect,Track Geometry,High,4,3,3,2025-06-12,2025-06-20,11,144,2,Corrective,Yes,Yes,Open
TMS005786,AST002294,Weld,C00054,39.1,Gauge defect,Track Geometry,Medium,3,2,3,2025-06-04,2025-06-24,0,173,2,Preventive,No,Yes,Completed
TMS005787,AST002314,Track,C00027,77.6,Rail crack,Rail Defect,Low,2,1,1,2025-05-18,2025-07-04,0,243,5,Preventive,Yes,Yes,Completed
TMS005788,AST002931,Rail,C00070,6.5,Sleeper damage,Sleeper Defect,Low,2,2,1,2025-06-25,2025-08-11,0,80,4,Preventive,No,Yes,Open
