block_request_id,task_id,asset_id,corridor_id,block_window_id,block_date,start_min,end_min,duration_min,predicted_priority,priority_category,department,possession_required,candidate_id,train_conflicts,total_conflict_duration_min,forecast_date,forecast_goods_trains,peak_period,confidence_pct
BR005683,SMMS001302,AST006638,C00073,COA001281,2025-06-01,901,1017,116,83.59265899658203,Critical,Signal & Telecom,No,813,0,0.0,2025-06-01,8.0,Normal,72.0
BR005687,SMMS001307,AST007328,C00026,COA000977,2025-06-28,1039,1125,86,33.91067886352539,Low,Signal & Telecom,No,814,0,0.0,,0.0,,0.0
BR005705,SMMS001332,AST008114,C00007,COA000093,2025-06-10,324,394,70,55.557518005371094,Medium,Signal & Telecom,Yes,815,3,169.0,2025-06-10,5.0,Peak,89.0
BR005705,SMMS001332,AST008114,C00007,COA000553,2025-06-10,2,72,70,55.557518005371094,Medium,Signal & Telecom,Yes,816,1,1.0,2025-06-10,5.0,Peak,89.0
BR005718,SMMS001351,AST007882,C00067,COA001219,2025-06-05,1019,1106,87,61.75059509277344,High,Signal & Telecom,No,817,0,0.0,,0.0,,0.0
BR005732,SMMS001367,AST007299,C00015,COA000207,2025-06-29,620,707,87,41.61353302001953,Medium,Signal & Telecom,No,818,3,179.0,2025-06-29,3.0,Peak,72.0
BR005732,SMMS001367,AST007299,C00015,COA000207,2025-06-29,620,707,87,41.61353302001953,Medium,Signal & Telecom,No,818,3,179.0,2025-06-29,5.0,Normal,93.0
BR005732,SMMS001367,AST007299,C00015,COA000207,2025-06-29,620,707,87,41.61353302001953,Medium,Signal & Telecom,No,818,3,179.0,2025-06-29,4.0,Normal,84.0
BR005732,SMMS001367,AST007299,C00015,COA001214,2025-06-29,989,1076,87,41.61353302001953,Medium,Signal & Telecom,No,819,2,126.0,2025-06-29,3.0,Peak,72.0
BR005732,SMMS001367,AST007299,C00015,COA001214,2025-06-29,989,1076,87,41.61353302001953,Medium,Signal & Telecom,No,819,2,126.0,2025-06-29,5.0,Normal,93.0
BR005732,SMMS001367,AST007299,C00015,COA001214,2025-06-29,989,1076,87,41.61353302001953,Medium,Signal & Telecom,No,819,2,126.0,2025-06-29,4.0,Normal,84.0
BR005744,SMMS001382,AST008242,C00091,COA000141,2025-06-01,887,1004,117,53.81276321411133,Medium,Signal & Telecom,Yes,820,3,190.0,,0.0,,0.0
BR005744,SMMS001382,AST008242,C00091,COA000203,2025-06-01,786,903,117,53.81276321411133,Medium,Signal & Telecom,Yes,821,2,234.0,,0.0,,0.0
BR005750,SMMS001389,AST006770,C00055,COA001209,2025-06-11,994,1152,158,75.39412689208984,High,Signal & Telecom,Yes,822,0,0.0,,0.0,,0.0
BR005765,SMMS001407,AST005289,C00003,COA001196,2025-06-24,1169,1297,128,50.61925506591797,Medium,Signal & Telecom,No,823,1,111.0,,0.0,,0.0
BR005771,SMMS001416,AST007311,C00058,COA001279,2025-06-15,1073,1179,106,39.655826568603516,Low,Signal & Telecom,Yes,824,0,0.0,2025-06-15,3.0,Peak,81.0
BR005793,SMMS001444,AST008109,C00047,COA000584,2025-06-13,340,502,162,31.69234275817871,Low,Signal & Telecom,Yes,825,2,167.0,2025-06-13,9.0,Normal,89.0
BR005794,SMMS001445,AST008406,C00091,COA000294,2025-06-16,5,98,93,52.36604690551758,Medium,Signal & Telecom,Yes,826,0,0.0,,0.0,,0.0
BR005795,SMMS001446,AST005356,C00091,COA001080,2025-06-18,976,1035,59,36.441898345947266,Low,Signal & Telecom,Yes,827,1,13.0,2025-06-18,5.0,Peak,79.0
BR005798,SMMS001451,AST006890,C00056,COA000270,2025-06-14,778,892,114,31.185400009155273,Low,Signal & Telecom,No,828,0,0.0,2025-06-14,5.0,Off-Peak,91.0
BR005798,SMMS001451,AST006890,C00056,COA000270,2025-06-14,778,892,114,31.185400009155273,Low,Signal & Telecom,No,828,0,0.0,2025-06-14,5.0,Normal,92.0
BR005806,SMMS001460,AST006229,C00098,COA001044,2025-06-28,938,1043,105,50.27976989746094,Medium,Signal & Telecom,No,829,1,5.0,,0.0,,0.0
BR005815,SMMS001472,AST005979,C00006,COA000922,2025-06-11,570,704,134,53.902748107910156,Medium,Signal & Telecom,No,830,0,0.0,2025-06-11,2.0,Normal,93.0
BR005822,SMMS001479,AST006646,C00030,COA000599,2025-06-07,701,821,120,33.009239196777344,Low,Signal & Telecom,Yes,831,0,0.0,,0.0,,0.0
BR005827,SMMS001484,AST008259,C00015,COA000207,2025-06-29,620,754,134,35.54290008544922,Low,Signal & Telecom,Yes,832,4,269.0,2025-06-29,3.0,Peak,72.0
BR005827,SMMS001484,AST008259,C00015,COA000207,2025-06-29,620,754,134,35.54290008544922,Low,Signal & Telecom,Yes,832,4,269.0,2025-06-29,5.0,Normal,93.0
BR005827,SMMS001484,AST008259,C00015,COA000207,2025-06-29,620,754,134,35.54290008544922,Low,Signal & Telecom,Yes,832,4,269.0,2025-06-29,4.0,Normal,84.0
BR005837,SMMS001494,AST006566,C00010,COA000680,2025-06-04,84,125,41,33.974647521972656,Low,Signal & Telecom,No,833,0,0.0,2025-06-04,8.0,Normal,86.0
BR005838,SMMS001495,AST008473,C00095,COA000051,2025-06-06,510,641,131,27.08570098876953,Low,Signal & Telecom,Yes,834,5,323.0,,0.0,,0.0
BR005841,SMMS001501,AST005925,C00057,COA000020,2025-06-18,240,374,134,32.612674713134766,Low,Signal & Telecom,No,835,4,131.0,,0.0,,0.0
BR005842,SMMS001502,AST007585,C00005,COA000580,2025-06-08,564,667,103,73.2059555053711,High,Signal & Telecom,Yes,836,1,103.0,2025-06-08,2.0,Normal,80.0
BR005850,SMMS001511,AST007048,C00098,COA001044,2025-06-28,938,1055,117,26.059080123901367,Low,Signal & Telecom,No,837,1,17.0,,0.0,,0.0
BR005851,SMMS001514,AST006472,C00016,COA000991,2025-06-27,1038,1166,128,68.39848327636719,High,Signal & Telecom,No,838,2,145.0,2025-06-27,5.0,Off-Peak,79.0
BR005852,SMMS001517,AST005807,C00009,COA000753,2025-06-09,909,964,55,49.760868072509766,Medium,Signal & Telecom,No,839,0,0.0,2025-06-09,5.0,Peak,79.0
BR005853,SMMS001519,AST007268,C00067,COA000879,2025-06-01,259,291,32,40.69464111328125,Medium,Signal & Telecom,Yes,840,2,64.0,2025-06-01,4.0,Normal,73.0
BR005855,SMMS001521,AST006398,C00015,COA000913,2025-06-02,1161,1265,104,81.30418395996094,Critical,Signal & Telecom,No,841,0,0.0,2025-06-02,4.0,Normal,84.0
BR005855,SMMS001521,AST006398,C00015,COA000913,2025-06-02,1161,1265,104,81.30418395996094,Critical,Signal & Telecom,No,841,0,0.0,2025-06-02,3.0,Peak,89.0
BR005866,SMMS001534,AST007856,C00042,COA000009,2025-06-28,991,1025,34,31.208309173583984,Low,Signal & Telecom,No,842,1,34.0,,0.0,,0.0
BR005867,SMMS001535,AST005535,C00026,COA001333,2025-06-15,1123,1238,115,32.211544036865234,Low,Signal & Telecom,Yes,843,3,345.0,2025-06-15,4.0,Normal,94.0
BR005867,SMMS001535,AST005535,C00026,COA001406,2025-06-15,387,502,115,32.211544036865234,Low,Signal & Telecom,Yes,844,3,335.0,2025-06-15,4.0,Normal,94.0
BR005868,SMMS001536,AST008590,C00066,COA000466,2025-06-11,30,78,48,26.231361389160156,Low,Signal & Telecom,Yes,845,0,0.0,2025-06-11,5.0,Normal,70.0
BR005869,SMMS001537,AST008316,C00068,COA001393,2025-06-23,705,805,100,56.729305267333984,Medium,Signal & Telecom,No,846,1,31.0,,0.0,,0.0
BR005881,SMMS001550,AST008304,C00020,COA000052,2025-06-25,858,904,46,60.32487106323242,High,Signal & Telecom,No,847,0,0.0,,0.0,,0.0
BR005884,SMMS001555,AST007934,C00091,COA000141,2025-06-01,887,1003,116,43.29996871948242,Medium,Signal & Telecom,No,848,3,189.0,,0.0,,0.0
BR005884,SMMS001555,AST007934,C00091,COA000203,2025-06-01,786,902,116,43.29996871948242,Medium,Signal & Telecom,No,849,2,232.0,,0.0,,0.0
BR005914,SMMS001596,AST005492,C00079,COA001010,2025-06-14,5,69,64,59.2831916809082,Medium,Signal & Telecom,No,850,1,48.0,2025-06-14,4.0,Off-Peak,95.0
BR005914,SMMS001596,AST005492,C00079,COA001010,2025-06-14,5,69,64,59.2831916809082,Medium,Signal & Telecom,No,850,1,48.0,2025-06-14,4.0,Normal,73.0
BR005947,SMMS001638,AST006738,C00009,COA000394,2025-06-28,772,851,79,35.9761848449707,Low,Signal & Telecom,Yes,851,0,0.0,2025-06-28,2.0,Normal,70.0
BR005947,SMMS001638,AST006738,C00009,COA000394,2025-06-28,772,851,79,35.9761848449707,Low,Signal & Telecom,Yes,851,0,0.0,2025-06-28,7.0,Peak,84.0
BR005952,SMMS001647,AST008149,C00087,COA000150,2025-06-29,319,396,77,54.1649284362793,Medium,Signal & Telecom,Yes,852,3,148.0,,0.0,,0.0
BR005952,SMMS001647,AST008149,C00087,COA000234,2025-06-29,179,256,77,54.1649284362793,Medium,Signal & Telecom,Yes,853,1,1.0,,0.0,,0.0
BR005960,SMMS001656,AST006304,C00042,COA000205,2025-06-18,1076,1159,83,25.038528442382812,Low,Signal & Telecom,No,854,0,0.0,2025-06-18,3.0,Normal,80.0
BR005970,SMMS001668,AST007601,C00064,COA000609,2025-06-27,791,867,76,30.147443771362305,Low,Signal & Telecom,Yes,855,1,43.0,,0.0,,0.0
BR005977,SMMS001676,AST007562,C00035,COA000698,2025-06-19,1160,1323,163,30.169498443603516,Low,Signal & Telecom,Yes,856,0,0.0,,0.0,,0.0
BR005979,SMMS001678,AST008265,C00004,COA001174,2025-06-16,365,497,132,28.437156677246094,Low,Signal & Telecom,No,857,0,0.0,2025-06-16,3.0,Normal,82.0
BR005993,SMMS001695,AST008502,C00043,COA000405,2025-06-29,452,553,101,37.845211029052734,Low,Signal & Telecom,Yes,858,1,23.0,2025-06-29,3.0,Normal,94.0
