block_request_id,task_id,asset_id,department,corridor_id,predicted_priority,priority_category,requested_duration_min,recommended_date,recommended_start,recommended_end,recommended_duration_min,train_conflict_count,conflict_duration_min,forecast_goods_trains,affected_trains,feasibility,request_status,reason_for_recommendation
BR005472,SMMS001028,AST007034,,C00021,24.9,Low,93.0,,,,93,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005473,SMMS001029,AST008010,,C00057,45.5,Medium,136.0,,,,136,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005474,SMMS001030,AST006624,,C00007,62.8,High,79.0,,,,79,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005475,SMMS001031,AST008232,,C00067,55.5,Medium,102.0,,,,102,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005477,SMMS001033,AST007784,,C00021,32.6,Low,170.0,,,,170,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005479,SMMS001035,AST005455,,C00006,48.8,Medium,137.0,,,,137,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005480,SMMS001036,AST007642,,C00054,31.8,Low,153.0,,,,153,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005481,SMMS001037,AST005823,,C00055,67.1,High,208.0,,,,208,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005482,SMMS001038,AST006156,,C00070,56.0,Medium,84.0,,,,84,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005483,SMMS001039,AST008140,,C00001,38.2,Low,39.0,,,,39,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005484,SMMS001040,AST005872,,C00067,34.0,Low,163.0,,,,163,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005485,SMMS001041,AST005312,,C00047,32.3,Low,85.0,,,,85,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005486,SMMS001042,AST008332,,C00055,33.4,Low,95.0,,,,95,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005487,SMMS001043,AST007692,,C00014,56.7,Medium,194.0,,,,194,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005488,SMMS001046,AST007059,,C00014,57.0,Medium,216.0,,,,216,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005490,SMMS001049,AST008190,,C00003,50.7,Medium,213.0,,,,213,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005491,SMMS001050,AST007010,,C00012,29.3,Low,118.0,,,,118,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005492,SMMS001052,AST005695,,C00033,27.6,Low,101.0,,,,101,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005493,SMMS001053,AST006936,,C00036,25.8,Low,160.0,,,,160,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005495,SMMS001055,AST006727,,C00072,40.9,Medium,183.0,,,,183,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005496,SMMS001058,AST006648,,C00066,24.5,Low,72.0,,,,72,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005497,SMMS001059,AST006417,,C00028,66.8,High,118.0,,,,118,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005498,SMMS001060,AST008332,,C00055,28.3,Low,90.0,,,,90,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005499,SMMS001062,AST007169,,C00088,33.0,Low,183.0,,,,183,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005500,SMMS001063,AST007647,,C00065,50.7,Medium,93.0,,,,93,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005501,SMMS001064,AST008164,,C00050,60.5,High,77.0,,,,77,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005503,SMMS001066,AST006940,,C00038,57.3,Medium,159.0,,,,159,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005504,SMMS001067,AST005656,,C00018,70.3,High,155.0,,,,155,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005505,SMMS001068,AST005495,,C00016,68.4,High,214.0,,,,214,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005506,SMMS001069,AST005969,,C00056,33.4,Low,62.0,,,,62,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005508,SMMS001072,AST006802,,C00022,55.6,Medium,77.0,,,,77,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005509,SMMS001073,AST006762,,C00043,50.9,Medium,167.0,,,,167,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005510,SMMS001074,AST007824,,C00085,60.4,High,87.0,,,,87,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005512,SMMS001077,AST005757,,C00008,29.1,Low,33.0,,,,33,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005513,SMMS001079,AST006920,,C00068,30.1,Low,263.0,,,,263,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005514,SMMS001080,AST007537,,C00036,44.3,Medium,128.0,,,,128,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005515,SMMS001081,AST006178,,C00063,63.0,High,132.0,,,,132,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005516,SMMS001082,AST005918,,C00043,50.0,Medium,181.0,,,,181,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005517,SMMS001083,AST007158,,C00016,46.7,Medium,233.0,,,,233,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005519,SMMS001085,AST005953,,C00016,56.0,Medium,166.0,,,,166,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005520,SMMS001087,AST007221,,C00064,58.9,Medium,187.0,,,,187,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005521,SMMS001088,AST006229,,C00098,40.2,Medium,111.0,,,,111,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005522,SMMS001089,AST007303,,C00069,26.1,Low,183.0,,,,183,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005523,SMMS001091,AST007345,,C00099,39.2,Low,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005524,SMMS001092,AST006029,,C00008,23.7,Low,68.0,,,,68,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005525,SMMS001093,AST006331,,C00002,25.3,Low,171.0,,,,171,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005526,SMMS001094,AST006474,,C00012,23.0,Low,60.0,,,,60,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005527,SMMS001095,AST007812,,C00020,47.7,Medium,81.0,,,,81,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005528,SMMS001096,AST008443,,C00045,24.1,Low,193.0,,,,193,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005529,SMMS001097,AST006069,,C00079,24.9,Low,105.0,,,,105,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005530,SMMS001098,AST007740,,C00064,34.6,Low,69.0,,,,69,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005531,SMMS001100,AST007313,,C00023,62.8,High,64.0,,,,64,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005532,SMMS001102,AST006086,,C00031,78.2,High,96.0,,,,96,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005533,SMMS001104,AST007327,,C00022,37.3,Low,115.0,,,,115,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005534,SMMS001105,AST006228,,C00008,23.7,Low,129.0,,,,129,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005535,SMMS001106,AST007984,,C00059,66.0,High,113.0,,,,113,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005536,SMMS001107,AST005463,,C00077,62.0,High,219.0,,,,219,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005537,SMMS001108,AST008078,,C00079,31.4,Low,229.0,,,,229,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005538,SMMS001109,AST006621,,C00033,52.2,Medium,70.0,,,,70,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005539,SMMS001110,AST006672,,C00026,28.7,Low,251.0,,,,251,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005540,SMMS001111,AST006440,,C00020,44.2,Medium,77.0,,,,77,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005541,SMMS001112,AST005599,,C00100,29.7,Low,166.0,,,,166,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005542,SMMS001113,AST005729,,C00087,47.1,Medium,148.0,,,,148,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005543,SMMS001114,AST005726,,C00064,24.1,Low,136.0,,,,136,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005544,SMMS001116,AST005943,,C00025,40.4,Medium,166.0,,,,166,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005545,SMMS001117,AST007607,,C00062,41.8,Medium,139.0,,,,139,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005546,SMMS001118,AST008217,,C00091,51.6,Medium,143.0,,,,143,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005547,SMMS001120,AST008371,,C00089,23.7,Low,88.0,,,,88,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005548,SMMS001121,AST007236,,C00099,24.5,Low,136.0,,,,136,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005549,SMMS001122,AST008048,,C00047,49.2,Medium,105.0,,,,105,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005550,SMMS001123,AST005636,,C00019,61.7,High,85.0,,,,85,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005551,SMMS001127,AST007382,,C00066,61.0,High,198.0,,,,198,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005552,SMMS001128,AST006506,,C00070,49.9,Medium,68.0,,,,68,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005553,SMMS001129,AST006025,,C00037,31.9,Low,158.0,,,,158,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005554,SMMS001130,AST007200,,C00073,35.2,Low,60.0,,,,60,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005555,SMMS001131,AST008145,,C00090,59.1,Medium,181.0,,,,181,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005556,SMMS001132,AST006518,,C00068,31.4,Low,117.0,,,,117,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005557,SMMS001133,AST005601,,C00080,61.5,High,196.0,,,,196,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005558,SMMS001135,AST007998,,C00086,28.7,Low,225.0,,,,225,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005559,SMMS001136,AST007232,,C00025,52.7,Medium,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005560,SMMS001137,AST007273,,C00044,58.2,Medium,140.0,,,,140,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005561,SMMS001138,AST007761,,C00024,67.7,High,154.0,,,,154,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005562,SMMS001139,AST006165,,C00060,54.4,Medium,107.0,,,,107,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005563,SMMS001140,AST007588,,C00049,41.6,Medium,105.0,,,,105,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005564,SMMS001142,AST006795,,C00084,44.8,Medium,208.0,,,,208,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005566,SMMS001144,AST007858,,C00097,48.9,Medium,88.0,,,,88,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005567,SMMS001147,AST008195,,C00085,30.8,Low,97.0,,,,97,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005568,SMMS001148,AST005853,,C00080,52.4,Medium,76.0,,,,76,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
